Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq220-0,small,De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest.  Beide heren hebben een ego met de afmetingen van een pakhuis en als dergelijke mensen tegenover elkaar komen te staan springen er zoveel vonken over dat een totale oorlog niet te vermijden is,De verhouding tussen <extra_id_0> Louis van Gaal <extra_id_1> hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest. Beide heren hebben een ego met de afmetingen van een pakhuis en als dergelijke <extra_id_2> elkaar komen te <extra_id_3> zoveel vonken over dat <extra_id_4> niet <extra_id_5>,De verhouding tussen Willem en Louis van Gaal zijn de hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest. Beide heren hebben een ego met de afmetingen van een pakhuis en als dergelijke bij elkaar komen te staan. Ze hebben zoveel vonken over dat ze niet echt echt echt zijn.,"['Johan Cruijff en', 'is al een', 'mensen tegenover', 'staan springen er', 'een totale oorlog', 'te vermijden is']","['Willem en', 'zijn de', 'bij', 'staan. Ze hebben', 'ze', 'zijn.']",17,30,1,"[0.8125, 0.7777777777777778, 1.0, 0.5882352941176471, 0.9411764705882353, 0.8]",0.82,nrc
seq221-0,small,"Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een inleiding die ik heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl.  (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen dan wel buiten het publieke televisiebestel losgebrand","Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een inleiding die <extra_id_0> bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl. (gepubliceerd in <extra_id_1> september), <extra_id_2> over de plaats van kunst en <extra_id_3> wel buiten <extra_id_4>","Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een inleiding die werd gepubliceerd bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl. (gepubliceerd in de krant van 14 september), gaat het over de plaats van kunst en cultuur wel buiten de avond.","['ik heb gehouden', 'NRC Handelsblad 18', 'is een discussie', 'wetenschap binnen dan', 'het publieke televisiebestel losgebrand']","['werd gepubliceerd', 'de krant van 14', 'gaat het', 'cultuur', 'avond.']",16,30,1,"[0.8823529411764706, 0.7222222222222222, 0.9375, 0.9523809523809523, 0.9230769230769231]",0.88,nrc
seq222-0,small,"Duikbootkapitein ziet CDA herrijzen Er rijst een nieuwe christen-democratie op in Nederland.  De directeur van het wetenschappelijk bureau van het CDA, mr",Duikbootkapitein ziet CDA <extra_id_0> nieuwe christen-democratie op in Nederland. De directeur van het wetenschappelijk bureau van <extra_id_1>,Duikbootkapitein ziet CDA een nieuwe christen-democratie op in Nederland. De directeur van het wetenschappelijk bureau van de...,"['herrijzen Er rijst een', 'het CDA', 'mr']","['een', 'de...']",7,30,1,"[0.8636363636363636, 0.8571428571428571]",0.86,nrc
seq223-0,small,"is Rotterdam op zijn best en breedst Anders dan de meeste pop- en kunstenfestivals dient het Rotterdamse Motel Mozaique een hoger doel.  Het brengt creatieve mensen bijeen die de stad als gastvrije, multifunctionele festivallocatie boven zichzelf uit laten stijgen","is Rotterdam op zijn best en breedst Anders dan de meeste pop- en kunstenfestivals dient het <extra_id_0> een <extra_id_1> brengt <extra_id_2> die de stad als gastvrije, <extra_id_3> zichzelf uit laten stijgen","is Rotterdam op zijn best en breedst Anders dan de meeste pop- en kunstenfestivals dient het festival een goede kijk brengt die de stad als gastvrije, toegankelijke en zichzelf uit laten stijgen","['Rotterdamse Motel Mozaique', 'hoger doel. Het', 'creatieve mensen bijeen', 'multifunctionele festivallocatie boven']","['festival', 'goede kijk', '', 'toegankelijke en']",12,30,1,"[0.8461538461538461, 0.7333333333333333, 1.0, 0.7631578947368421]",0.84,nrc
seq224-0,small,De chinchilla's zijn toch al dood.  Kroonprins Willem Alexander ging trouwen en dat werd gevierd tot in de Servische hoofdstad Belgrado,De chinchilla's zijn toch al <extra_id_0> Alexander ging trouwen en dat werd gevierd tot in <extra_id_1> Belgrado,De chinchilla's zijn toch al klaar. Alexander ging trouwen en dat werd gevierd tot in de Belgrado,"['dood. Kroonprins Willem', 'de Servische hoofdstad']","['klaar.', 'de']",6,30,1,"[0.9565217391304348, 0.9090909090909091]",0.93,nrc
seq225-0,small,Hotels zijn vies van vis uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de tsunami getroffen gebieden.  Ze zijn bang dat de klanten hun eetlust verliezen bij het idee dat die vis zich misschien heeft volgevreten met het vlees van de slachtoffers van de ramp,Hotels zijn <extra_id_0> uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de <extra_id_1> Ze zijn bang dat de klanten hun <extra_id_2> het idee dat die vis zich <extra_id_3> het vlees van de slachtoffers <extra_id_4>,Hotels zijn verwijderd uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de tsunami. Ze zijn bang dat de klanten hun vlees hebben het idee dat die vis zich verspreiden over het vlees van de slachtoffers,"['vies van vis', 'tsunami getroffen gebieden.', 'eetlust verliezen bij', 'misschien heeft volgevreten met', 'van de ramp']","['verwijderd', 'tsunami.', 'vlees hebben', 'verspreiden over', '']",16,30,1,"[0.8333333333333334, 0.7037037037037037, 0.7619047619047619, 0.7741935483870968, 1.0]",0.81,nrc
seq226-0,small,Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken.  Alleen zo kan Nederland nog een rol van betekenis spelen in crisissituaties in en in de buurt van Europa,Adviesraad pleit <extra_id_0> Nederland moet op militair gebied veel nauwer gaan samenwerken met <extra_id_1> volgens de Adviesraad Internationale Vraagstukken. Alleen zo kan Nederland nog <extra_id_2> spelen in crisissituaties in en in <extra_id_3> Europa,Adviesraad pleit Nederland moet op militair gebied veel nauwer gaan samenwerken met de politiek volgens de Adviesraad Internationale Vraagstukken. Alleen zo kan Nederland nog steeds spelen in crisissituaties in en in de politiek. Europa,"['voor Europees defensiebeleid', 'andere Europese landen', 'een rol van betekenis', 'de buurt van']","['', 'de politiek', 'steeds', 'de politiek.']",13,30,1,"[1.0, 0.7272727272727273, 0.8095238095238095, 0.6666666666666666]",0.8,nrc
seq227-0,small,Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd.  De NAVO-aanval op Joegoslavi leek geen rol van betekenis te spelen op de Duitse beurs,Dat Wall Street gisteren <extra_id_0> van <extra_id_1> te stuiten <extra_id_2> onberoerd. De NAVO-aanval op Joegoslavi leek geen rol van betekenis te spelen op de Duitse beurs,Dat Wall Street gisteren zich van de beurs te stuiten is onberoerd. De NAVO-aanval op Joegoslavi leek geen rol van betekenis te spelen op de Duitse beurs,"['eindelijk het wegglijden', 'de koersen wist', 'liet Frankfurt vanmorgen niet']","['zich', 'de beurs', 'is']",10,30,1,"[0.9166666666666666, 0.6666666666666666, 0.9655172413793104]",0.85,nrc
seq228-0,small,Opvolger F-16 1 Economische en militaire argumenten worden in de strijd geworpen in de keuze voor de opvolger van de F-16.  Maar er is meer,Opvolger F-16 1 Economische en militaire argumenten <extra_id_0> de <extra_id_1> de keuze voor de opvolger van de <extra_id_2> is meer,"Opvolger F-16 1 Economische en militaire argumenten van de FAA, de keuze voor de opvolger van de F-16 is meer","['worden in', 'strijd geworpen in', 'F-16. Maar er']","['van', 'FAA,', 'F-16']",8,30,1,"[0.8888888888888888, 1.0, 0.6923076923076923]",0.86,nrc
seq229-0,small,Gewesten van PvdA prefereren Van Hees In de gewestelijke afdelingen van de PvdA lijkt er een voorkeur te bestaan voor de kandidatuur van Marijke van Hees voor het voorzitterschap van de partij.  De race om het partijvoorzitterschap van de PvdA is allerminst gelopen,<extra_id_0> Van Hees In de gewestelijke afdelingen van de PvdA lijkt er een voorkeur te <extra_id_1> kandidatuur van Marijke van Hees voor het voorzitterschap van de partij. De race om het <extra_id_2> PvdA <extra_id_3>,Van Hees In de gewestelijke afdelingen van de PvdA lijkt er een voorkeur te zijn voor de kandidatuur van Marijke van Hees voor het voorzitterschap van de partij. De race om het voorzitterschap van de PvdA te houden,"['Gewesten van PvdA prefereren', 'bestaan voor de', 'partijvoorzitterschap van de', 'is allerminst gelopen']","['', 'zijn voor de', 'voorzitterschap van de', 'houden']",13,30,1,"[1.0, 0.4, 0.21428571428571427, 0.9047619047619048]",0.63,nrc
seq230-0,small,"Van Zutphen zat fout met uitspraak in affaire-Dullaert Van Zutphen wil niet door met kinderombudsman Dullaert.  De eerste, blijkt nu, heeft een foute uitleg van de wet gegeven","Van Zutphen zat fout met uitspraak in <extra_id_0> wil niet door met kinderombudsman Dullaert. <extra_id_1> blijkt nu, heeft een foute <extra_id_2> wet gegeven","Van Zutphen zat fout met uitspraak in de wet en wil niet door met kinderombudsman Dullaert. Dat blijkt nu, heeft een foute uitspraak in de wet gegeven","['affaire-Dullaert Van Zutphen', 'De eerste,', 'uitleg van de']","['de wet en', 'Dat', 'uitspraak in de']",8,30,1,"[0.7857142857142857, 0.8, 0.5333333333333333]",0.71,nrc
seq231-0,small,Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten veranderen.  Vorig jaar stond het nog vrolijk aangekondigd op de officile website van de Boekenweek: Arnhems Boekenbal,Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten <extra_id_0> stond het <extra_id_1> op de officile website van de <extra_id_2>,Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten wijzigen. Daar stond het bekend op de officile website van de gemeente.,"['veranderen. Vorig jaar', 'nog vrolijk aangekondigd', 'Boekenweek: Arnhems Boekenbal']","['wijzigen. Daar', 'bekend', 'gemeente.']",9,30,1,"[0.6818181818181818, 0.8333333333333334, 0.8275862068965517]",0.78,nrc
seq232-0,small,"Coalitie wil werk bieden onder minimumloon De coalitiefracties van CDA, VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken.  Ze werden het gisteren eens over een plan waarbij langdurig werklozen een leer-werktraject kunnen volgen bij een werkgever, tegen 90 procent van het minimumloon",Coalitie wil werk bieden onder minimumloon De coalitiefracties <extra_id_0> VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken. Ze <extra_id_1> eens over een plan waarbij langdurig werklozen een <extra_id_2> bij <extra_id_3> 90 <extra_id_4> minimumloon,Coalitie wil werk bieden onder minimumloon De coalitiefracties van VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken. Ze spreken eens over een plan waarbij langdurig werklozen een vergoeding bij 90 procent betalen. minimumloon,"['van CDA,', 'werden het gisteren', 'leer-werktraject kunnen volgen', 'een werkgever', 'tegen', 'procent van het']","['van', 'spreken', 'vergoeding', '', 'procent betalen.']",14,30,1,"[0.625, 0.7894736842105263, 0.8333333333333334, 1.0, 0.75]",0.8,nrc
seq233-0,small,"Schiphol: controle op alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van Northwest Airlines Eerste Kerstdag, zijn op Schiphol de veiligheidsmaatregelen voor vluchten naar Amerika verscherpt.  Alle passagiers worden gefouilleerd voordat ze aan boord gaan","Schiphol: controle op alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van <extra_id_0> Kerstdag, zijn op Schiphol de veiligheidsmaatregelen <extra_id_1> Amerika verscherpt. Alle passagiers <extra_id_2> ze <extra_id_3>","Schiphol: controle op alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van Kerstdag, zijn op Schiphol de veiligheidsmaatregelen in Amerika verscherpt. Alle passagiers moeten ze","['Northwest Airlines Eerste', 'voor vluchten naar', 'worden gefouilleerd voordat', 'aan boord gaan']","['', 'in', 'moeten', '']",12,30,1,"[1.0, 0.9444444444444444, 0.8888888888888888, 1.0]",0.96,nrc
seq234-0,small,"De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar zij werken met man en macht langs elkaar heen.  Sommige kandidaten zetten alles op alles om zeven jaar de hoogste functie in de Franse Republiek te kunnen bekleden","De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar <extra_id_0> man en <extra_id_1> heen. <extra_id_2> zetten alles op <extra_id_3> jaar de hoogste functie in <extra_id_4> te kunnen bekleden","De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar ook om man en vrouw heen. Zij zetten alles op en hopen elk jaar de hoogste functie in de maatschappij te kunnen bekleden","['zij werken met', 'macht langs elkaar', 'Sommige kandidaten', 'alles om zeven', 'de Franse Republiek']","['ook om', 'vrouw', 'Zij', 'en hopen elk', 'de maatschappij']",14,30,1,"[0.8571428571428571, 1.0, 0.9444444444444444, 0.8571428571428571, 0.631578947368421]",0.86,nrc
seq235-0,small,"Sportbond huivert bij plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI.  Joop van der Reijden, interim-voorzitter van de overkoepelende sportbond NOC*NSF, is verontrust over een sportbestuurlijk adviesrapport van oud-minister Relus ter Beek","<extra_id_0> plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI. Joop van der Reijden, interim-voorzitter van de overkoepelende <extra_id_1> verontrust over een <extra_id_2> Relus ter Beek","- plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI. Joop van der Reijden, interim-voorzitter van de overkoepelende commissie Breedtesport, verontrust over een nieuwe Relus ter Beek","['Sportbond huivert bij', 'sportbond NOC*NSF', 'is', 'sportbestuurlijk adviesrapport van oud-minister']","['-', 'commissie Breedtesport,', 'nieuwe']",10,30,1,"[1.0, 0.9130434782608695, 0.8333333333333334]",0.92,nrc
seq236-0,small,"Den Haag 1-8-2012 Door de toename van immigranten vanuit met name oostbloklanden als Polen, wordt het steeds aantrekkelijker voor winkeliers om exclusieve ","<extra_id_0> de <extra_id_1> vanuit met name oostbloklanden als Polen, wordt het steeds aantrekkelijker voor winkeliers om exclusieve","Duitsland en de VS, vanuit met name oostbloklanden als Polen, wordt het steeds aantrekkelijker voor winkeliers om exclusieve","['Den Haag 1-8-2012 Door', 'toename van immigranten']","['Duitsland en', 'VS,']",7,30,1,"[0.8636363636363636, 1.0]",0.93,nrc
seq237-0,small,CPB: economie blijft groeien De ramingen van het Centraal Planbureau voor 2017 zijn positiever dan eerdere schattingen.  Uitzendbureau in Den Haag,CPB: economie blijft groeien De ramingen van <extra_id_0> voor 2017 zijn <extra_id_1> schattingen. Uitzendbureau in Den Haag,CPB: economie blijft groeien De ramingen van de cijfers voor 2017 zijn gebaseerd op schattingen. Uitzendbureau in Den Haag,"['het Centraal Planbureau', 'positiever dan eerdere']","['de cijfers', 'gebaseerd op']",6,30,1,"[0.8695652173913043, 0.7272727272727273]",0.8,nrc
seq238-0,small,De film is geen aanklacht tegen een materialistische samenleving of tegen de onrechtvaardigheid van klassenverschillen.  Je zou de toon kunnen ,De film is geen aanklacht tegen een materialistische <extra_id_0> de onrechtvaardigheid <extra_id_1> zou de toon kunnen,"De film is geen aanklacht tegen een materialistische film, maar de onrechtvaardigheid Dan zou de toon kunnen","['samenleving of tegen', 'van klassenverschillen. Je']","['film, maar', 'Dan']",6,30,1,"[0.9, 0.9230769230769231]",0.91,nrc
seq239-0,small,Offensief verzekeraars tegen bedrijfspensioenfondsen Verzekeraars willen een offensief ontketenen tegen de verplicht ingestelde bedrijfspensioenfondsen.  Dit blijkt uit een uitgelekte notitie van het Verbond van Verzekeraars,Offensief verzekeraars tegen <extra_id_0> willen een offensief ontketenen tegen de verplicht ingestelde <extra_id_1> uit een uitgelekte notitie <extra_id_2> van Verzekeraars,Offensief verzekeraars tegen verzekeraars willen een offensief ontketenen tegen de verplicht ingestelde verzekering uit een uitgelekte notitie van de vereniging van Verzekeraars,"['bedrijfspensioenfondsen Verzekeraars', 'bedrijfspensioenfondsen. Dit blijkt', 'van het Verbond']","['verzekeraars', 'verzekering', 'van de vereniging']",8,30,1,"[0.6944444444444444, 0.8571428571428571, 0.5294117647058824]",0.69,nrc
seq240-0,small,"Bestaat het nog.  Echt feest-eten, gerechten en lekkernijen die alleen op bepaalde feestdagen op tafel komen","Bestaat het <extra_id_0> feest-eten, <extra_id_1> die alleen op bepaalde feestdagen op tafel komen","Bestaat het liefst feest-eten, feesten die alleen op bepaalde feestdagen op tafel komen","['nog. Echt', 'gerechten en lekkernijen']","['liefst', 'feesten']",5,30,1,"[0.8888888888888888, 0.7916666666666666]",0.84,nrc
