Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq244-0,base,r alle Gelderse lijsttrekkers voor. Op de roltrap in de grote hal van Arnhem Centraal krijgt ieder politiek kopstuk ruim n minuut de tijd om zichzelf en hun partij zo goed mogelijk te verkopen. In aflevering 1,r alle Gelderse lijsttrekkers voor. Op de roltrap in de grote hal van Arnhem Centraal krijgt ieder politiek kopstuk ruim n minuut de tijd om zichzelf <extra_id_0> goed mogelijk te verkopen. <extra_id_1>,r alle Gelderse lijsttrekkers voor. Op de roltrap in de grote hal van Arnhem Centraal krijgt ieder politiek kopstuk ruim n minuut de tijd om zichzelf zo goed mogelijk te verkopen. n n n,"['en hun partij zo', 'In aflevering 1']","['zo', 'n']",7,20.0,6,"[0.875, 0.9333333333333333]",0.9,ad
seq245-0,base,"Eurosport had hem graag geruisloos zien verdwijnen maar Frank Kramer ging met een knal. Zijn laatste hilarische uitzending met gedichten, liedjes en beschouwingen maakte de 71-jarige voetbalcommentator/trainer/presentator tot held van Twitter.","Eurosport had hem graag geruisloos zien verdwijnen <extra_id_0> ging <extra_id_1> Zijn laatste hilarische uitzending met gedichten, liedjes en beschouwingen maakte de 71-jarige voetbalcommentator/trainer/presentator tot held van Twitter.","Eurosport had hem graag geruisloos zien verdwijnen Maar hij ging er niet om. Zijn laatste hilarische uitzending met gedichten, liedjes en beschouwingen maakte de 71-jarige voetbalcommentator/trainer/presentator tot held van Twitter.","['maar Frank Kramer', 'met een knal.']","['Maar hij', 'er niet om.']",6,20.0,6,"[0.7647058823529411, 0.6923076923076923]",0.73,ad
seq246-0,base,"Sara, de twee jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet verslag. Vandaag deel","Sara, de twee jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen <extra_id_0> Bram doet verslag. <extra_id_1>","Sara, de twee jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling nodig is. Bram doet verslag.","['behandeling bestaat. Vader', 'Vandaag deel']","['behandeling nodig is.', '']",5,20.0,6,"[0.5, 1.0]",0.75,ad
seq247-0,base,Fotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand tegen het lijf. Deze week spraken zij voor de rubriek Van De Straat met,Fotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand tegen het lijf. Deze week spraken <extra_id_0> rubriek Van <extra_id_1> met,Fotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand tegen het lijf. Deze week spraken ze in rubriek Van met,"['zij voor de', 'De Straat']","['ze in', '']",5,20.0,6,"[0.8181818181818182, 1.0]",0.91,ad
seq248-0,base,". Het agentschap baseert die inschatting op de gesprekken die het voerde met partijen die met een vaccin bezig zijn, gecombineerd met ervaringen uit het verleden.",. Het agentschap baseert die inschatting op de gesprekken die <extra_id_0> met partijen die met een <extra_id_1> gecombineerd met ervaringen uit het verleden.,. Het agentschap baseert die inschatting op de gesprekken die hij had met partijen die met een positief oordeel gecombineerd met ervaringen uit het verleden.,"['het voerde', 'vaccin bezig zijn,']","['hij had', 'positief oordeel']",5,20.0,6,"[0.7, 0.8888888888888888]",0.79,ad
seq249-0,base,"De Griekse hoofdstad Athene is vandaag getroffen door een aardbeving met een magnitude van 5,2 op de schaal van Richter.",De Griekse hoofdstad Athene is vandaag getroffen door een aardbeving met een <extra_id_0> de schaal van Richter.,De Griekse hoofdstad Athene is vandaag getroffen door een aardbeving met een Richter op de schaal van Richter.,"['magnitude van 5,2 op']",['Richter op'],4,20.0,6,[0.75],0.75,ad
seq250-0,base,"Korte maar hevige buien hebben schade veroorzaakt aan druivenplanten in wijnvelden bij Bordeaux. Vooral wijnvelden rond Blaye en Bourg maar ook enkele in de Haut-Mdoc zijn getroffen, melden Franse media.","Korte maar hevige buien hebben schade veroorzaakt aan druivenplanten <extra_id_0> Bordeaux. Vooral wijnvelden rond Blaye en <extra_id_1> enkele in de Haut-Mdoc zijn getroffen, melden Franse media.","Korte maar hevige buien hebben schade veroorzaakt aan druivenplanten in Bordeaux. Vooral wijnvelden rond Blaye en de streek van Languedoc en enkele in de Haut-Mdoc zijn getroffen, melden Franse media.","['in wijnvelden bij', 'Bourg maar ook']","['in', 'de streek van Languedoc en']",6,20.0,6,"[0.8823529411764706, 0.8076923076923077]",0.85,ad
seq251-0,base," De wedstrijd staat onder leiding van de Griek Tasos Sidiropoulos  PSV won afgelopen weekend overtuigend van ADO Den Haag (0-7), FC Barcelona","De wedstrijd staat onder leiding van de Griek Tasos <extra_id_0> weekend overtuigend van ADO Den Haag (0-7), FC Barcelona","De wedstrijd staat onder leiding van de Griek Tasos Dit weekend overtuigend van ADO Den Haag (0-7), FC Barcelona",['Sidiropoulos PSV won afgelopen'],['Dit'],4,20.0,6,[0.9666666666666667],0.97,ad
seq252-0,base,Journaliste Lisanne van Sadelhoff schrijft elke week over haar leven in de stad Utrecht. Dit keer over,<extra_id_0> Sadelhoff schrijft elke week over haar leven in de stad Utrecht. Dit keer over,Utrecht. Sadelhoff schrijft elke week over haar leven in de stad Utrecht. Dit keer over,['Journaliste Lisanne van'],['Utrecht.'],3,20.0,6,[0.9130434782608695],0.91,ad
seq253-0,base,"De eerste tientallen boeren zijn vrijdagochtend gearriveerd op de Dam in Amsterdam. Daarvoor trokken ze, vooral tijdens het laatste deel van de rit, toeterend door de hoofdstad. ,,Met name het laatste stuk hebben we Amsterdam wel wakker gemaakt, zegt een woordvoerder van organisator Agractie Nederland.","De eerste tientallen boeren zijn vrijdagochtend gearriveerd op <extra_id_0> Amsterdam. Daarvoor trokken ze, <extra_id_1> laatste deel van de rit, toeterend door de hoofdstad. ,,Met name het laatste stuk hebben we Amsterdam wel wakker gemaakt, <extra_id_2> van organisator Agractie Nederland.","De eerste tientallen boeren zijn vrijdagochtend gearriveerd op het eiland Amsterdam. Daarvoor trokken ze, in het laatste deel van de rit, toeterend door de hoofdstad. ,,Met name het laatste stuk hebben we Amsterdam wel wakker gemaakt, aldus een woordvoerder van organisator Agractie Nederland.","['de Dam in', 'vooral tijdens het', 'zegt een woordvoerder']","['het eiland', 'in het', 'aldus een woordvoerder']",9,20.0,6,"[0.8, 0.6666666666666666, 0.22727272727272727]",0.56,ad
seq254-0,base,Ook na de coronapiek blijven we buiten anderhalve meter afstand houden. Dat denkt bijna twee derde van de deelnemers aan een peiling over het leven na corona. In,Ook na de coronapiek blijven <extra_id_0> meter afstand houden. Dat denkt bijna twee derde van de deelnemers <extra_id_1> over het leven na corona. In,Ook na de coronapiek blijven we de meter afstand houden. Dat denkt bijna twee derde van de deelnemers aan over het leven na corona. In,"['we buiten anderhalve', 'aan een peiling']","['we de', 'aan']",6,20.0,6,"[0.75, 0.8]",0.78,ad
seq255-0,base,"ervaringsdeskundigen, experts en commentatoren over deze stelling en andere thema's die ons land na de pandemie bepalen.","ervaringsdeskundigen, experts en commentatoren over deze stelling en andere thema's die <extra_id_0> de pandemie bepalen.","ervaringsdeskundigen, experts en commentatoren over deze stelling en andere thema's die de impact van de pandemie bepalen.",['ons land na'],['de impact van'],3,20.0,6,[0.7692307692307693],0.77,ad
seq256-0,base,ag op zeer korte termijn laten testen bij een GGD in de buurt. Via een nieuw gratis landelijk telefoonnummer kan een afspraak voor de volgende dag worden gemaakt.,ag op zeer korte termijn laten testen bij een GGD in de buurt. Via een nieuw gratis landelijk telefoonnummer kan <extra_id_0> de <extra_id_1> gemaakt.,ag op zeer korte termijn laten testen bij een GGD in de buurt. Via een nieuw gratis landelijk telefoonnummer kan ook de melding worden gemaakt.,"['een afspraak voor', 'volgende dag worden']","['ook', 'melding worden']",6,20.0,6,"[0.8823529411764706, 0.47368421052631576]",0.68,ad
seq257-0,base,Een 34-jarige vrouw is in de nacht van zaterdag op zondag in Ter Aar onder verdachte omstandigheden om het leven gekomen. Haar 46-jarige partner is aangehouden. Hij wordt verhoord over zijn mogelijke betrokkenheid bij de dood van zijn vrouw. De drie dochters van het gezin zijn tijdelijk elders opgevangen.,Een 34-jarige vrouw is in de nacht van zaterdag op zondag in Ter Aar onder verdachte omstandigheden om het leven gekomen. Haar 46-jarige partner <extra_id_0> wordt verhoord <extra_id_1> betrokkenheid bij de dood van zijn <extra_id_2> van het gezin zijn tijdelijk elders opgevangen.,"Een 34-jarige vrouw is in de nacht van zaterdag op zondag in Ter Aar onder verdachte omstandigheden om het leven gekomen. Haar 46-jarige partner die wordt verhoord voor betrokkenheid bij de dood van zijn vrouw, en de rest van het gezin zijn tijdelijk elders opgevangen.","['is aangehouden. Hij', 'over zijn mogelijke', 'vrouw. De drie dochters']","['die', 'voor', 'vrouw, en de rest']",10,20.0,6,"[0.8947368421052632, 0.8947368421052632, 0.5217391304347826]",0.77,ad
seq258-0,base,.  Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,. <extra_id_0> STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,. STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,['Maartje Brockbernd VAN DE'],[''],4,20.0,6,[1.0],1.0,ad
seq259-0,base,Geraakt door coronaIn een serie verhalen vertellen mensen hoe zij worden geraakt door de coronacrisis. Vandaag:,Geraakt door coronaIn een serie verhalen vertellen mensen hoe zij worden geraakt <extra_id_0> Vandaag:,Geraakt door coronaIn een serie verhalen vertellen mensen hoe zij worden geraakt door de ziekte. Vandaag:,['door de coronacrisis.'],['door de ziekte.'],3,20.0,6,[0.5714285714285714],0.57,ad
seq260-0,base,vandaag vanuit de regio naar Den Haag om te protesteren tegen de stikstofmaatregelen van het kabinet. Verslaggever Ilse van Driel g,vandaag vanuit de regio naar Den Haag om te protesteren tegen de stikstofmaatregelen <extra_id_0> Ilse van Driel g,vandaag vanuit de regio naar Den Haag om te protesteren tegen de stikstofmaatregelen Ilse van Driel g,['van het kabinet. Verslaggever'],[''],4,20.0,6,[1.0],1.0,ad
seq261-0,base,) is uit de race gestapt bij de Democraten voor het presidentschap van de Verenigde Staten. Hij maakte dat van,) is <extra_id_0> bij de Democraten voor het presidentschap van de Verenigde Staten. Hij maakte dat van,) is kandidaat bij de Democraten voor het presidentschap van de Verenigde Staten. Hij maakte dat van,['uit de race gestapt'],['kandidaat'],4,20.0,6,[0.7894736842105263],0.79,ad
seq262-0,base,Columniste en journaliste Marieke Dubbelman schrijft op maandag en zaterdag over zaken in Utrecht of de regio die haar zijn opgevallen. Dit keer over de,Columniste en journaliste <extra_id_0> schrijft op maandag en zaterdag over zaken in Utrecht of de <extra_id_1> zijn opgevallen. Dit keer over de,Columniste en journaliste Simone van der Meulen schrijft op maandag en zaterdag over zaken in Utrecht of de Utrecht zijn opgevallen. Dit keer over de,"['Marieke Dubbelman', 'regio die haar']","['Simone van der Meulen', 'Utrecht']",5,20.0,6,"[0.8095238095238095, 0.8571428571428571]",0.83,ad
seq263-0,base,"opgepakt bij het Belgische festival Tomorrowland en verblijft momenteel in een Vlaamse cel, meldt de Gazet van Antwerpen. Volgens de krant had de actrice verschillende soorten drugs bij zich en werd er tijdens een huiszoeking op haar verblijfadres nog meer gevonden. Haar advocaat spreekt van een zeer fout gelopen experiment.","opgepakt bij het Belgische festival <extra_id_0> momenteel in een Vlaamse cel, meldt de Gazet van Antwerpen. Volgens de krant had de actrice verschillende soorten <extra_id_1> werd er tijdens een huiszoeking op haar verblijfadres nog <extra_id_2> advocaat spreekt van een zeer fout gelopen experiment.","opgepakt bij het Belgische festival en zit momenteel in een Vlaamse cel, meldt de Gazet van Antwerpen. Volgens de krant had de actrice verschillende soorten problemen en werd er tijdens een huiszoeking op haar verblijfadres nog niet ingegrepen. Haar advocaat spreekt van een zeer fout gelopen experiment.","['Tomorrowland en verblijft', 'drugs bij zich en', 'meer gevonden. Haar']","['en zit', 'problemen en', 'niet ingegrepen. Haar']",10,20.0,6,"[0.8, 0.7058823529411765, 0.42857142857142855]",0.64,ad
seq264-0,base,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (6) waarin hij haar vertelt over het Den Haag van toen.,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (6) <extra_id_0> over het Den Haag van toen.,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (6) Lees hier meer over het Den Haag van toen.,['waarin hij haar vertelt'],['Lees hier meer'],4,20.0,6,[0.6956521739130435],0.7,ad
seq265-0,base,"De Turn on the Lights lichtshow, die ieder jaar door de Bijenkorf wordt georganiseerd als startschot van het feestseizoen, gaat niet door.","De Turn on the Lights lichtshow, die ieder <extra_id_0> wordt georganiseerd als startschot van het feestseizoen, gaat niet door.","De Turn on the Lights lichtshow, die ieder jaar wordt georganiseerd als startschot van het feestseizoen, gaat niet door.",['jaar door de Bijenkorf'],['jaar'],4,20.0,6,[0.8181818181818182],0.82,ad
seq266-0,base,Gezond op de ZaakWerken kan behoorlijk ongezond zijn. Wat klopt er van alle beweringen over gezond werken? Vandaag:,Gezond op de <extra_id_0> zijn. Wat klopt er van alle beweringen over gezond werken? Vandaag:,Gezond op de werkvloer zijn. Wat klopt er van alle beweringen over gezond werken? Vandaag:,['ZaakWerken kan behoorlijk ongezond'],['werkvloer'],4,20.0,6,[0.8235294117647058],0.82,ad
seq267-0,base,. Op sommige plekken wordt een winterdek van enkele centimeters voorspeld. De KNMI heeft code geel afgekondigd vanaf acht uur,. Op sommige plekken wordt een winterdek <extra_id_0> De KNMI heeft code geel afgekondigd vanaf acht uur,. Op sommige plekken wordt een winterdek aangehouden. De KNMI heeft code geel afgekondigd vanaf acht uur,['van enkele centimeters voorspeld.'],['aangehouden.'],4,20.0,6,[0.8181818181818182],0.82,ad
seq268-0,base,Niek Druijff (42) verruilt het Nederlandse platteland voor Singapore. Als huisman tussen de expats schrijft hij wekelijks over zijn belevenissen. Vandaag:,Niek Druijff (42) verruilt het Nederlandse platteland voor Singapore. Als huisman tussen de <extra_id_0> over zijn belevenissen. Vandaag:,Niek Druijff (42) verruilt het Nederlandse platteland voor Singapore. Als huisman tussen de huizen vertelt hij over zijn belevenissen. Vandaag:,['expats schrijft hij wekelijks'],['huizen vertelt hij'],4,20.0,6,[0.7586206896551724],0.76,ad
seq269-0,base,oktober De geallieerde troepen deden er 75 jaar geleden ruim een maand over om de bezetter uit West-Brabant te verdrijven. Hoe verliep die weg naar de bevrijding? Deze kroniek in 36 delen beschrijft het van dag tot dag. Vandaag het,oktober De geallieerde troepen deden er 75 jaar geleden <extra_id_0> over om de bezetter uit West-Brabant te verdrijven. Hoe verliep die weg naar de bevrijding? Deze kroniek <extra_id_1> delen beschrijft <extra_id_2> tot dag. Vandaag het,oktober De geallieerde troepen deden er 75 jaar geleden alles over om de bezetter uit West-Brabant te verdrijven. Hoe verliep die weg naar de bevrijding? Deze kroniek in vijf delen beschrijft de geschiedenis van dag tot dag. Vandaag het,"['ruim een maand', 'in 36', 'het van dag']","['alles', 'in vijf', 'de geschiedenis van dag']",8,20.0,6,"[0.9285714285714286, 0.5714285714285714, 0.5652173913043478]",0.69,ad
seq270-0,base,meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1,meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten <extra_id_0>,meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten is nog niet.,['komt daarmee op 1'],['niet.'],4,20.0,6,[0.9411764705882353],0.94,ad
seq271-0,base,april Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over het coronavirus in de Drechtsteden. Mist u iets? Tip de redactie: dd.redactie@ad.nl. 0,april Het kabinet heeft in verband met het coronavirus <extra_id_0> Dit heeft ook gevolgen voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind <extra_id_1> het coronavirus in de <extra_id_2> iets? Tip de redactie: dd.redactie@ad.nl. 0,april Het kabinet heeft in verband met het coronavirus een nieuwe maatregelen getroffen. Dit heeft ook gevolgen voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je het coronavirus in de regio iets? Tip de redactie: dd.redactie@ad.nl. 0,"['drastische maatregelen genomen.', 'je alle artikelen over', 'Drechtsteden. Mist u']","['een nieuwe maatregelen getroffen.', 'je', 'regio']",10,20.0,6,"[0.36363636363636365, 0.9090909090909091, 0.85]",0.71,ad
