Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq132-0,small,Angela de Jong is al jaren fan van Boer zoekt Vrouw en schrijft elke week een column over de aflevering van zondagavond.,Angela de Jong is al jaren fan van Boer zoekt Vrouw en schrijft elke week een column <extra_id_0> van zondagavond.,Angela de Jong is al jaren fan van Boer zoekt Vrouw en schrijft elke week een column ist van zondagavond.,['over de aflevering'],['ist'],3,7,[0.9444444444444444],0.94
seq133-0,small,"i Het Formule 1-seizoen telt dit jaar 21 grands prix, n meer dan vorig jaar, en de starttijden van veel races zijn veranderd. In dit overzicht ziet u precies wanneer u de wekker moet zetten of juist lekker uitgebreid kan lunchen.","i Het Formule 1-seizoen telt <extra_id_0> grands prix, n meer dan vorig jaar, en de starttijden van veel races zijn veranderd. In <extra_id_1> u precies wanneer u de wekker moet zetten of juist lekker uitgebreid kan lunchen.","i Het Formule 1-seizoen telt en grands prix, n meer dan vorig jaar, en de starttijden van veel races zijn veranderd. In een u precies wanneer u de wekker moet zetten of juist lekker uitgebreid kan lunchen.","['dit jaar 21', 'dit overzicht ziet']","['en', 'een']",6,7,"[1.0, 0.8888888888888888]",0.94
seq134-0,small,Fotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand tegen het lijf. Deze week is dat,Fotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks <extra_id_0> lijf. Deze week is dat,Fotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks t lijf. Deze week is dat,['iemand tegen het'],['t'],3,7,[0.9375],0.94
seq135-0,small,geen Boefjes. Daar voor in de plaats de serie Moordzaken. Sander Sonnemans blikt terug op de meest indrukwekkende zaken.,geen Boefjes. Daar <extra_id_0> plaats de serie Moordzaken. Sander Sonnemans blikt terug op de meest indrukwekkende zaken.,geen Boefjes. Daar op de plaats de serie Moordzaken. Sander Sonnemans blikt terug op de meest indrukwekkende zaken.,['voor in de'],['op de'],3,7,[0.6],0.6
seq136-0,small,"de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht door de beperkingen heeft een prijs. Koninklijke Horeca Nederland sluit niet uit dat er op den duur betaald moet worden om op het terras te mogen zitten, of dat de drankjes duurder worden.","de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht door de beperkingen <extra_id_0> Horeca Nederland sluit niet uit dat <extra_id_1> betaald moet worden om op het terras te mogen zitten, of dat de drankjes duurder worden.","de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht door de beperkingen Horeca Nederland sluit niet uit dat de betaald moet worden om op het terras te mogen zitten, of dat de drankjes duurder worden.","['heeft een prijs. Koninklijke', 'er op den duur']","['', 'de']",8,7,"[1.0, 0.8571428571428571]",0.93
seq137-0,small,In de rubriek Van Wieg tot Graf vertellen wij het verhaal achter een familiebericht. Vandaag:,In <extra_id_0> Van Wieg tot Graf vertellen wij het verhaal achter een familiebericht. Vandaag:,In het Van Wieg tot Graf vertellen wij het verhaal achter een familiebericht. Vandaag:,['de rubriek'],['het'],2,7,[0.9],0.9
seq138-0,small,"</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>","</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>","</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>",[''],[],1,7,[],
seq139-0,small,Columnist Lia Thorborg schrijft elke zaterdag een column over het leven in Gouda. Vandaag schrijft ze over,Columnist Lia Thorborg schrijft elke zaterdag een column over <extra_id_0> Gouda. Vandaag schrijft ze over,Columnist Lia Thorborg schrijft elke zaterdag een column over elke Gouda. Vandaag schrijft ze over,['het leven in'],['elke'],3,7,[0.75],0.75
seq140-0,small,"<a href=""https://twitter.com/hashtag/dtv?src=hash&amp;ref_src=twsrc%5Etfw"">#dtv</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dtv?src=hash&amp;ref_src=twsrc%5Etfw"">#dtv</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dtv?src=hash&amp;ref_src=twsrc%5Etfw"">#dtv</a> <a href=""https://t",[''],[],1,7,[],
seq141-0,small,Onze album- en serierecensies zijn terug. In deze aflevering van de rubriek Kijk- en Luistertips het beste van de afgelopen tijd.,Onze album- en serierecensies zijn <extra_id_0> aflevering van de rubriek Kijk- en Luistertips het beste van de afgelopen tijd.,Onze album- en serierecensies zijn de aflevering van de rubriek Kijk- en Luistertips het beste van de afgelopen tijd.,['terug. In deze'],['de'],3,7,[0.8571428571428571],0.86
seq142-0,small,In deze sportloze periode bellen we dagelijks met een jarige prominent uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,In deze sportloze periode bellen we dagelijks <extra_id_0> uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,In deze sportloze periode bellen we dagelijks t uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,['met een jarige prominent'],['t'],4,7,[0.9583333333333334],0.96
seq143-0,small,"ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/",[''],[],1,7,[],
seq144-0,small,De Nederlandse economie blijft op stoom. De totale omvang van de economie nam in het derde kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) moet Nederland het de laatste tijd vooral hebben van de consum,De Nederlandse economie blijft op stoom. De totale omvang van de economie nam <extra_id_0> kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) moet Nederland het de laatste tijd vooral <extra_id_1> consum,De Nederlandse economie blijft op stoom. De totale omvang van de economie nam het kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) moet Nederland het de laatste tijd vooral de consum,"['in het derde', 'hebben van de']","['het', 'de']",6,7,"[0.75, 0.8461538461538461]",0.8
seq145-0,small,"Nu het Nederlands elftal zich voor het eerst in zes jaar eens heeft geplaatst voor een eindtoernooi kan het grote aftellen beginnen. Maar hoe ziet het traject naar de openingswedstrijd van het EK, op 12 juni 2020 in Rome, er eigenlijk uit? Wanneer speelt Oranje? Welke landen zijn al zeker van Euro2020. Wie komen er in het voorjaar uit de play-offs? En wanneer is de loting eigenlijk? Veel vragen en lle antwoorden.","Nu het Nederlands elftal <extra_id_0> in zes jaar <extra_id_1> een eindtoernooi kan het grote aftellen beginnen. Maar hoe ziet het traject naar de openingswedstrijd van het <extra_id_2> juni 2020 in Rome, er eigenlijk uit? Wanneer speelt Oranje? Welke landen zijn al zeker van Euro2020. Wie komen er in het voorjaar uit de play-offs? En wanneer is de loting eigenlijk? Veel vragen en lle antwoorden.","Nu het Nederlands elftal en in zes jaar het een eindtoernooi kan het grote aftellen beginnen. Maar hoe ziet het traject naar de openingswedstrijd van het een juni 2020 in Rome, er eigenlijk uit? Wanneer speelt Oranje? Welke landen zijn al zeker van Euro2020. Wie komen er in het voorjaar uit de play-offs? En wanneer is de loting eigenlijk? Veel vragen en lle antwoorden.","['zich voor het eerst', 'eens heeft geplaatst voor', 'EK', 'op 12']","['en', 'het', 'een']",11,7,"[0.9473684210526315, 0.88, 1.0]",0.94
seq146-0,small,"Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes struint de redactie het web voor je af voor de gekste, mooiste en opvallendste posts van BNers en celebrities","Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek <extra_id_0> redactie het <extra_id_1> af voor de gekste, mooiste en opvallendste posts van BNers en celebrities","Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek redactie het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het he</s> af voor de gekste, mooiste en opvallendste posts van BNers en celebrities","['Regiobytes struint de', 'web voor je']","['', 'het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het he</s>']",6,7,"[1.0, 0.9733333333333334]",0.99
seq147-0,small," Utrecht staat vierde, Heerenveen achtste  Advocaat bezig aan goede serie bij Utrecht  Scheidsrechter is Van de Graaf","Utrecht staat vierde, Heerenveen achtste Advocaat <extra_id_0> serie bij Utrecht Scheidsrechter is Van de Graaf","Utrecht staat vierde, Heerenveen achtste Advocaat t serie bij Utrecht Scheidsrechter is Van de Graaf",['bezig aan goede'],['t'],3,7,[1.0],1.0
seq148-0,small,In de rubriek Van wieg tot graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg <extra_id_0> we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg t we het verhaal achter een familiebericht. Deze keer het levensverhaal van,['tot graf vertellen'],['t'],3,7,[0.9444444444444444],0.94
seq149-0,small,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld.","Hoewel de sport steeds meer wordt opgestart, <extra_id_0> coronavirus een ijzeren greep op de sportwereld.","Hoewel de sport steeds meer wordt opgestart, op coronavirus een ijzeren greep op de sportwereld.",['houdt het'],['op'],2,7,[0.8888888888888888],0.89
seq150-0,small,"De zware jongens halen de voorpagina's, de boefjes niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.",De zware jongens halen de <extra_id_0> niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.,De zware jongens halen de zware jongens niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.,"['""voorpagina\'s', 'de boefjes""']",['zware jongens'],3,7,[0.8461538461538461],0.85
seq151-0,small,In Gelukkig kunnen we nog... geven verschillende (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen <extra_id_0> (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen </s> (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,['we nog... geven verschillende'],['kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen kunnen </s>'],4,7,[0.9543726235741445],0.95
seq152-0,small,Het AD brengt iedere week op donderdag recensies van films die in premire gaan. Deze keer: het drama,Het AD brengt iedere week <extra_id_0> van films die in premire gaan. Deze keer: het drama,Het AD brengt iedere week : van films die in premire gaan. Deze keer: het drama,['op donderdag recensies'],[':'],3,7,[1.0],1.0
seq153-0,small,"Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze serie geeft Ryan Poll acht bezorgers in het Groene Hart een gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze <extra_id_0> acht bezorgers in het Groene Hart een gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze het acht bezorgers in het Groene Hart een gezicht. Vandaag:",['serie geeft Ryan Poll'],['het'],5,7,[0.9047619047619048],0.9
seq154-0,small,"Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, <extra_id_0> de bediening, sfeer <extra_id_1> week eet hij bij","Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, het de bediening, sfeer ing, een het week eet hij bij","['hoofd- en nagerecht,', 'en prijs-kwaliteit. Deze']","['het', 'ing, een het']",6,7,"[0.85, 0.8333333333333334]",0.84
seq155-0,small,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers van deze maand bij. Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers <extra_id_0> Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers carrousel. Mis niets in deze rubriek.,['van deze maand bij.'],['carrousel.'],4,7,[0.8421052631578947],0.84
seq156-0,small,De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,De nieuwsberichten over het <extra_id_0> een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,De nieuwsberichten over het een rap tempo op een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,['coronavirus volgen elkaar in'],['een rap tempo op'],4,7,[0.8214285714285714],0.82
seq157-0,small,". Een deel van het havengebied is weggevaagd, het dodental loopt in rap tempo op en de ziekenhuizen zitten overvol.",". Een deel van het havengebied is weggevaagd, het dodental loopt in rap <extra_id_0> de ziekenhuizen zitten overvol.",". Een deel van het havengebied is weggevaagd, het dodental loopt in rap t de ziekenhuizen zitten overvol.",['tempo op en'],['t'],3,7,[0.9090909090909091],0.91
seq158-0,small,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. Dit artikel verscheen eerder op,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. <extra_id_0> eerder op,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. Deze eerder op,['Dit artikel verscheen'],['Deze'],3,7,[0.8571428571428571],0.86
seq159-0,small,een 'vette vis' binnen? Een selectie van onwerkelijke speculaties tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie <extra_id_0> tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie een tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,['van onwerkelijke speculaties'],['een'],3,7,[0.9285714285714286],0.93
