Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq208-0,base,De transferperiode in is in volle gang en dus regent het nieuwtjes over spelers die hun contract verlengen of juist wisselen van club. Mis niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode <extra_id_0> gang en dus regent het nieuwtjes over spelers die hun contract verlengen of juist wisselen van club. Mis niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode zijn gang en dus regent het nieuwtjes over spelers die hun contract verlengen of juist wisselen van club. Mis niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,['in is in volle'],['zijn'],5,7,[0.8571428571428571],0.86
seq209-0,base,Met behulp van de statistieken van Opta blikken we elke week vooruit op de speelronde in de eredivisie.,Met behulp van de statistieken van Opta blikken we elke week vooruit op de speelronde <extra_id_0>,Met behulp van de statistieken van Opta blikken we elke week vooruit op de speelronde,['in de eredivisie.'],[''],3,7,[1.0],1.0
seq210-0,base,"In Engeland en Itali zit het transfergeweld erop, maar de rest van Europa kan nog tot en met 31 augustus handelen. Mis in onze rubriek TransferTalk niets van alle geruchten en voltooide transfers.","In Engeland en Itali zit het transfergeweld erop, maar de rest van Europa kan nog tot en met 31 augustus handelen. Mis in onze rubriek <extra_id_0> geruchten en voltooide transfers.","In Engeland en Itali zit het transfergeweld erop, maar de rest van Europa kan nog tot en met 31 augustus handelen. Mis in onze rubriek het geruchten en voltooide transfers.",['TransferTalk niets van alle'],['het'],5,7,[0.9259259259259259],0.93
seq211-0,base,"Een kwart van de coronapatinten die in het ziekenhuis belandt, heeft diabetes. Dat blijkt uit een studie onder de eerste honderd patinten in het Elisabeth-Tweesteden Ziekenhuis in Tilburg.",Een kwart van de coronapatinten die <extra_id_0> heeft diabetes. Dat blijkt uit een studie onder de eerste honderd patinten in het Elisabeth-Tweesteden Ziekenhuis in Tilburg.,Een kwart van de coronapatinten die het heeft diabetes. Dat blijkt uit een studie onder de eerste honderd patinten in het Elisabeth-Tweesteden Ziekenhuis in Tilburg.,"['in het ziekenhuis belandt,']",['het'],4,7,[0.8846153846153846],0.88
seq212-0,base,"<a href=""https://twitter.com/hashtag/UnwantedIvanka?src=hash&amp;ref_src=twsrc%5Etfw"">#UnwantedIvanka</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/UnwantedIvanka?src=hash&amp;ref_src=twsrc%5Etfw"">#UnwantedIvanka</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/UnwantedIvanka?src=hash&amp;ref_src=twsrc%5Etfw"">#UnwantedIvanka</a> <a href=""https://t.co/",[''],[],1,7,[],
seq213-0,base,"Hij komt, hij komt, de lieve goede Sint. De goedheiligman en zijn Pieten kwamen aan in Nederland. Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten zaterdag ook een bezoekje aan Rivierenland. AD Rivierenland verzamelde de leukste sinterklaasfotos uit de regio.","Hij komt, hij komt, de lieve goede Sint. <extra_id_0> zijn Pieten kwamen <extra_id_1> Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten zaterdag ook een bezoekje aan Rivierenland. AD Rivierenland verzamelde de leukste sinterklaasfotos uit de regio.","Hij komt, hij komt, de lieve goede Sint. De sinterklaas en zijn Pieten kwamen Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten zaterdag ook een bezoekje aan Rivierenland. AD Rivierenland verzamelde de leukste sinterklaasfotos uit de regio.","['De goedheiligman en', 'aan in Nederland.']","['De sinterklaas en', '']",6,7,"[0.5789473684210527, 1.0]",0.79
seq214-0,base,"<a href=""https://twitter.com/hashtag/DenHaag?src=hash&amp;ref_src=twsrc%5Etfw"">#DenHaag</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/DenHaag?src=hash&amp;ref_src=twsrc%5Etfw"">#DenHaag</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/DenHaag?src=hash&amp;ref_src=twsrc%5Etfw"">#DenHaag</a> <a href=""https://t",[''],[],1,7,[],
seq215-0,base,", die onderdeel was van een trouwstoet, is vannacht in botsing geraakt met een busje op de kruising van de Pettendijk",", die onderdeel was <extra_id_0> is vannacht in botsing geraakt met een busje op de kruising van de Pettendijk",", die onderdeel was is vannacht in botsing geraakt met een busje op de kruising van de Pettendijk","['van een trouwstoet,']",[''],3,7,[1.0],1.0
seq216-0,base,"de Zeeuwse band de single Het is al laat toch, als voorbode van een compleet album in de eigen taal. Dat verschijnt later dit jaar.","de Zeeuwse <extra_id_0> is al laat toch, als voorbode van een compleet album in de eigen taal. Dat verschijnt later dit jaar.","de Zeeuwse taal is al laat toch, als voorbode van een compleet album in de eigen taal. Dat verschijnt later dit jaar.",['band de single Het'],['taal'],4,7,[0.8888888888888888],0.89
seq217-0,base,"Levend gevonden, krabbelen vrienden van Amanda Eller haastig op de vermissingsposters die overal op het Hawaaanse eiland Maui voor haar zijn opgehangen. De wandelaarster verdween ruim twee weken geleden spoorloos, nadat ze eropuit trok in bosreservaat Makawao. Familie en vrienden kunnen na weken zoeken opgelucht ademhalen. Amanda werd gisteren levend gespot door de bemanning van een helikopter.","Levend gevonden, krabbelen vrienden van Amanda Eller haastig op de vermissingsposters die overal op het Hawaaanse eiland Maui voor haar zijn opgehangen. De wandelaarster verdween ruim twee weken geleden spoorloos, nadat ze eropuit trok in bosreservaat Makawao. Familie en vrienden kunnen na weken <extra_id_0> levend gespot door de <extra_id_1> helikopter.","Levend gevonden, krabbelen vrienden van Amanda Eller haastig op de vermissingsposters die overal op het Hawaaanse eiland Maui voor haar zijn opgehangen. De wandelaarster verdween ruim twee weken geleden spoorloos, nadat ze eropuit trok in bosreservaat Makawao. Familie en vrienden kunnen na weken op levend gespot door de wandelaarster helikopter.","['zoeken opgelucht ademhalen. Amanda werd gisteren', 'bemanning van een']","['op', 'wandelaarster']",9,7,"[0.9583333333333334, 0.7647058823529411]",0.86
seq218-0,base,2020 Gedragspsycholoog Chantal van der Leest bekijkt onze gedragingen op de werkvloer: wie of wat bepaalt onze dagelijkse beslissingen? Vandaag:,2020 Gedragspsycholoog Chantal van der Leest bekijkt onze gedragingen op de <extra_id_0> wat bepaalt onze dagelijkse beslissingen? Vandaag:,2020 Gedragspsycholoog Chantal van der Leest bekijkt onze gedragingen op de ze gedragspsycholoog wat bepaalt onze dagelijkse beslissingen? Vandaag:,['werkvloer: wie of'],['ze gedragspsycholoog'],3,7,[0.9],0.9
seq219-0,base,"<a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a>  <a href=""https://twitter.com/hashtag/CanadianGP?src=hash&ref_src=twsrc%5Etfw"">#CanadianGP</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a> <a <extra_id_0> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/f1"">#F1<unk>/a> <a href=""https://t.co/","['href=""https://twitter.com/hashtag/CanadianGP?src=hash&ref_src=twsrc%5Etfw"">#CanadianGP</a>']","['href=""https://t.co/f1"">#F1<unk>/a>']",1,7,[0.7],0.7
seq220-0,base,Ook de redactie van AD Groene Hart werkt zoveel mogelijk vanuit huis vanwege het coronavirus. Op deze plek vertellen we hoe we daarmee omgaan.,Ook de redactie van AD Groene Hart werkt zoveel mogelijk vanuit huis vanwege het coronavirus. Op <extra_id_0> hoe we daarmee omgaan.,Ook de redactie van AD Groene Hart werkt zoveel mogelijk vanuit huis vanwege het coronavirus. Op deze website hoe we daarmee omgaan.,['deze plek vertellen we'],['deze website'],4,6,[0.6363636363636364],0.64
seq221-0,base,Een vrachtwagen is woensdagochtend gekanteld op de Diefdijk tussen Leerdam en Schoonrewoerd en vervolgens van de dijk gegleden. De chauffeur,<extra_id_0> woensdagochtend gekanteld op de Diefdijk tussen Leerdam en Schoonrewoerd en vervolgens van de dijk gegleden. De chauffeur,en woensdagochtend gekanteld op de Diefdijk tussen Leerdam en Schoonrewoerd en vervolgens van de dijk gegleden. De chauffeur,['Een vrachtwagen is'],['en'],3,6,[0.8888888888888888],0.89
seq222-0,base,Redacteuren Priscilla van Agteren en Marcel Potters blikken elke week terug op het Rotterdam van vroeger aan de hand van een foto uit de oude doos. Deze week,Redacteuren <extra_id_0> Marcel Potters blikken elke week terug op het Rotterdam van vroeger aan de hand van een foto uit de oude doos. Deze week,Redacteuren van Marcel Potters blikken elke week terug op het Rotterdam van vroeger aan de hand van een foto uit de oude doos. Deze week,['Priscilla van Agteren en'],['van'],4,6,[0.875],0.88
seq223-0,base,land kent in het afgelopen jaar een grotere verscheidenheid aan namen die ouders hun pasgeboren babys meegeven.,land kent in het afgelopen jaar een grotere <extra_id_0> die ouders hun pasgeboren babys meegeven.,land kent in het afgelopen jaar een grotere afgelopen die ouders hun pasgeboren babys meegeven.,['verscheidenheid aan namen'],['afgelopen'],3,6,[0.88],0.88
seq224-0,base,De Wereldgezondheidsorganisatie (WHO) heeft opnieuw een recordaantal nieuwe besmettingen met het coronavirus gemeld. In 24 uur tijd werden wereldwijd 230.370 nieuwe gevallen geregistreerd.,De Wereldgezondheidsorganisatie (WHO) heeft opnieuw een recordaantal nieuwe besmettingen met het coronavirus gemeld. In 24 <extra_id_0> wereldwijd 230.370 nieuwe gevallen geregistreerd.,De Wereldgezondheidsorganisatie (WHO) heeft opnieuw een recordaantal nieuwe besmettingen met het coronavirus gemeld. In 24 h wereldwijd 230.370 nieuwe gevallen geregistreerd.,['uur tijd werden'],['h'],3,6,[1.0],1.0
seq225-0,base,"Een magere voldoende, een schrale 6,1. Opnieuw heeft Goud, het restaurant van de bekende Rotterdamse tv-personality Herman den Blijker, een","Een magere voldoende, <extra_id_0> Opnieuw heeft Goud, het restaurant van de bekende Rotterdamse tv-personality Herman den Blijker, een","Een magere voldoende, het Opnieuw heeft Goud, het restaurant van de bekende Rotterdamse tv-personality Herman den Blijker, een","['een schrale 6,1.']",['het'],3,6,[0.875],0.88
seq226-0,base,"Een taboedoorbrekend gezinspakket over de dood. Klinkt best heftig, maar Tor-is-dood is een soort familiespel.","Een taboedoorbrekend gezinspakket over de dood. Klinkt best heftig, maar Tor-is-dood is <extra_id_0> familiespel.","Een taboedoorbrekend gezinspakket over de dood. Klinkt best heftig, maar Tor-is-dood is een familiespel.",['een soort'],['een'],2,6,[0.6666666666666666],0.67
seq227-0,base,n. De betrokkenheid van de kiezers bij deze vervroegde verkiezingen voor het presidentschap en het parlement is enorm.,n. De betrokkenheid van de kiezers <extra_id_0> verkiezingen voor het presidentschap en het parlement is enorm.,n. De betrokkenheid van de kiezers e verkiezingen voor het presidentschap en het parlement is enorm.,['bij deze vervroegde'],['e'],3,6,[0.9473684210526315],0.95
seq228-0,base,"Elke week recenseert het AD een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","Elke week recenseert het AD een van de vele restaurants in de provincie Utrecht. <extra_id_0> het restaurant aan <extra_id_1> het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","Elke week recenseert het AD een van de vele restaurants in de provincie Utrecht. De afstand van het restaurant aan de vele restaurants een aan het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","['Marco Bosmans beoordeelt', 'de hand van']","['De afstand van', 'de vele restaurants een aan']",6,6,"[0.7916666666666666, 0.7037037037037037]",0.75
seq229-0,base,"Langdurig naar een smartphone, computer of iPad kijken, en dat doen veel thuiswerkers momenteel, is funest voor de ogen. Daarnaast raken ook steeds meer kinderen bijziend. Zij kunnen zelfs blind worden, waarschuwt oogarts Caroline Klaver.","Langdurig naar een smartphone, computer of iPad kijken, en dat doen veel thuiswerkers momenteel, is funest <extra_id_0> raken ook steeds meer kinderen bijziend. Zij kunnen zelfs blind worden, waarschuwt oogarts Caroline Klaver.","Langdurig naar een smartphone, computer of iPad kijken, en dat doen veel thuiswerkers momenteel, is funest en raken ook steeds meer kinderen bijziend. Zij kunnen zelfs blind worden, waarschuwt oogarts Caroline Klaver.",['voor de ogen. Daarnaast'],['en'],5,6,[0.9130434782608695],0.91
seq230-0,base,"Op datingapp Tinder ging een waarschuwing rond: was je handen, draag handgel bij je, raak je gezicht niet aan, houd afstand in het openbaar. Nu musea, bioscopen en horeca hun deuren hebben gesloten, wordt het ontmoeten van nieuwe mensen lastig. Hoe kunnen we nog daten in tijden van corona?","Op datingapp Tinder ging een waarschuwing rond: was je handen, draag handgel <extra_id_0> je gezicht niet aan, houd afstand in het openbaar. Nu musea, bioscopen en horeca hun deuren hebben gesloten, <extra_id_1> nieuwe mensen lastig. Hoe kunnen we nog daten in tijden van corona?","Op datingapp Tinder ging een waarschuwing rond: was je handen, draag handgel ijk, je gezicht niet aan, houd afstand in het openbaar. Nu musea, bioscopen en horeca hun deuren hebben gesloten, en nieuwe mensen lastig. Hoe kunnen we nog daten in tijden van corona?","['bij je', 'raak', 'wordt het ontmoeten van']","['ijk,', 'en']",7,6,"[0.6666666666666666, 1.0]",0.83
seq231-0,base,Het zijn gekke tijden om je middelbare schoolperiode af te ronden. Vanwege de coronacrisis ziet het eindexamen er voor scholieren anders uit dan normaal.,<extra_id_0> om je middelbare schoolperiode af te ronden. Vanwege de coronacrisis ziet het eindexamen er voor scholieren anders uit dan normaal.,er om je middelbare schoolperiode af te ronden. Vanwege de coronacrisis ziet het eindexamen er voor scholieren anders uit dan normaal.,['Het zijn gekke tijden'],['er'],4,6,[0.9523809523809523],0.95
seq232-0,base,"De PvdA is de grootste partij geworden bij de Europese verkiezingen. De partij van eurocommissaris Frans Timmermans krijgt 5 van de 26 Nederlandse zetels in het Europees parlement, zo voorspelt Ipsos in een exitpoll.","De PvdA is de grootste partij geworden bij de Europese verkiezingen. <extra_id_0> Frans Timmermans krijgt 5 van de 26 Nederlandse zetels in het Europees parlement, zo voorspelt Ipsos in een exitpoll.","De PvdA is de grootste partij geworden bij de Europese verkiezingen. De PvdA voor Frans Timmermans krijgt 5 van de 26 Nederlandse zetels in het Europees parlement, zo voorspelt Ipsos in een exitpoll.",['De partij van eurocommissaris'],['De PvdA voor'],5,6,[0.7241379310344828],0.72
seq233-0,base,Van de straatFotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand tegen het lijf. Deze week is dat,Van de straatFotograaf Daniella van Bergen en verslaggever Anouk Mentink <extra_id_0> tegen het lijf. Deze week is dat,Van de straatFotograaf Daniella van Bergen en verslaggever Anouk Mentink en tegen het lijf. Deze week is dat,['lopen wekelijks iemand'],['en'],3,6,[0.9090909090909091],0.91
seq234-0,base,. Het eerste lijsttrekkersdebat voor de Eerste Kamer werd daardoor een uitwisseling van partijstandpunten.,<extra_id_0> eerste lijsttrekkersdebat voor de Eerste Kamer werd daardoor een uitwisseling van partijstandpunten.,De eerste lijsttrekkersdebat voor de Eerste Kamer werd daardoor een uitwisseling van partijstandpunten.,['. Het'],['De'],2,6,[0.8],0.8
seq235-0,base,"Utrecht groeit, en hard ook. Tot 2035 komen er 20 procent meer Utrechters bij. Marieke Dubbelman neemt wekelijks de stand van de groei op. Deze week","Utrecht groeit, en hard ook. Tot 2035 komen er 20 procent meer Utrechters bij. Marieke Dubbelman neemt wekelijks de stand van de <extra_id_0>","Utrecht groeit, en hard ook. Tot 2035 komen er 20 procent meer Utrechters bij. Marieke Dubbelman neemt wekelijks de stand van de afstand.",['groei op. Deze week'],['afstand.'],4,6,[0.9473684210526315],0.95
