Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq135-0,large,geen Boefjes. Daar voor in de plaats de serie Moordzaken. Sander Sonnemans blikt terug op de meest indrukwekkende zaken.,geen Boefjes. Daar <extra_id_0> plaats de serie Moordzaken. Sander Sonnemans blikt terug op de meest indrukwekkende zaken.,geen Boefjes. Daar in plaats de serie Moordzaken. Sander Sonnemans blikt terug op de meest indrukwekkende zaken.,['voor in de'],['in'],3,7,[0.8],0.8
seq136-0,large,"de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht door de beperkingen heeft een prijs. Koninklijke Horeca Nederland sluit niet uit dat er op den duur betaald moet worden om op het terras te mogen zitten, of dat de drankjes duurder worden.","de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht door de beperkingen <extra_id_0> Horeca Nederland sluit niet uit dat <extra_id_1> betaald moet worden om op het terras te mogen zitten, of dat de drankjes duurder worden.","de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht door de beperkingen Horeca Nederland sluit niet uit dat de drankjes betaald moet worden om op het terras te mogen zitten, of dat de drankjes duurder worden.","['heeft een prijs. Koninklijke', 'er op den duur']","['', 'de drankjes']",8,7,"[1.0, 0.8571428571428571]",0.93
seq137-0,large,In de rubriek Van Wieg tot Graf vertellen wij het verhaal achter een familiebericht. Vandaag:,In <extra_id_0> Van Wieg tot Graf vertellen wij het verhaal achter een familiebericht. Vandaag:,In de bericht Van Wieg tot Graf vertellen wij het verhaal achter een familiebericht. Vandaag:,['de rubriek'],['de bericht'],2,7,[0.6],0.6
seq138-0,large,"</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>","</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>","</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>",[''],[],1,7,[],
seq139-0,large,Columnist Lia Thorborg schrijft elke zaterdag een column over het leven in Gouda. Vandaag schrijft ze over,Columnist Lia Thorborg schrijft elke zaterdag een column over <extra_id_0> Gouda. Vandaag schrijft ze over,Columnist Lia Thorborg schrijft elke zaterdag een column over de Gouda. Vandaag schrijft ze over,['het leven in'],['de'],3,7,[0.9166666666666666],0.92
seq140-0,large,"<a href=""https://twitter.com/hashtag/dtv?src=hash&amp;ref_src=twsrc%5Etfw"">#dtv</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dtv?src=hash&amp;ref_src=twsrc%5Etfw"">#dtv</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dtv?src=hash&amp;ref_src=twsrc%5Etfw"">#dtv</a> <a href=""https://t",[''],[],1,7,[],
seq141-0,large,Onze album- en serierecensies zijn terug. In deze aflevering van de rubriek Kijk- en Luistertips het beste van de afgelopen tijd.,Onze album- en serierecensies zijn <extra_id_0> aflevering van de rubriek Kijk- en Luistertips het beste van de afgelopen tijd.,Onze album- en serierecensies zijn in aflevering van de rubriek Kijk- en Luistertips het beste van de afgelopen tijd.,['terug. In deze'],['in'],3,7,[0.9285714285714286],0.93
seq142-0,large,In deze sportloze periode bellen we dagelijks met een jarige prominent uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,In deze sportloze periode bellen we dagelijks <extra_id_0> uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,In deze sportloze periode bellen we dagelijks een aantal aandacht uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,['met een jarige prominent'],['een aantal aandacht'],4,7,[0.7083333333333334],0.71
seq143-0,large,"ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/",[''],[],1,7,[],
seq144-0,large,De Nederlandse economie blijft op stoom. De totale omvang van de economie nam in het derde kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) moet Nederland het de laatste tijd vooral hebben van de consum,De Nederlandse economie blijft op stoom. De totale omvang van de economie nam <extra_id_0> kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) moet Nederland het de laatste tijd vooral <extra_id_1> consum,De Nederlandse economie blijft op stoom. De totale omvang van de economie nam t kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) moet Nederland het de laatste tijd vooral op consum,"['in het derde', 'hebben van de']","['t', 'op']",6,7,"[0.9166666666666666, 1.0]",0.96
seq145-0,large,"Nu het Nederlands elftal zich voor het eerst in zes jaar eens heeft geplaatst voor een eindtoernooi kan het grote aftellen beginnen. Maar hoe ziet het traject naar de openingswedstrijd van het EK, op 12 juni 2020 in Rome, er eigenlijk uit? Wanneer speelt Oranje? Welke landen zijn al zeker van Euro2020. Wie komen er in het voorjaar uit de play-offs? En wanneer is de loting eigenlijk? Veel vragen en lle antwoorden.","Nu het Nederlands elftal <extra_id_0> in zes jaar <extra_id_1> een eindtoernooi kan het grote aftellen beginnen. Maar hoe ziet het traject naar de openingswedstrijd van het <extra_id_2> juni 2020 in Rome, er eigenlijk uit? Wanneer speelt Oranje? Welke landen zijn al zeker van Euro2020. Wie komen er in het voorjaar uit de play-offs? En wanneer is de loting eigenlijk? Veel vragen en lle antwoorden.","Nu het Nederlands elftal en in zes jaar en een eindtoernooi kan het grote aftellen beginnen. Maar hoe ziet het traject naar de openingswedstrijd van het Euro 2020? En wat komt er in juni 2020 in Rome, er eigenlijk uit? Wanneer speelt Oranje? Welke landen zijn al zeker van Euro2020. Wie komen er in het voorjaar uit de play-offs? En wanneer is de loting eigenlijk? Veel vragen en lle antwoorden.","['zich voor het eerst', 'eens heeft geplaatst voor', 'EK', 'op 12']","['en', 'en', 'Euro 2020? En wat komt er in']",11,7,"[0.9473684210526315, 0.92, 0.9642857142857143]",0.94
seq146-0,large,"Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes struint de redactie het web voor je af voor de gekste, mooiste en opvallendste posts van BNers en celebrities","Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek <extra_id_0> redactie het <extra_id_1> af voor de gekste, mooiste en opvallendste posts van BNers en celebrities","Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek en redactie het op af voor de gekste, mooiste en opvallendste posts van BNers en celebrities","['Regiobytes struint de', 'web voor je']","['en', 'op']",6,7,"[0.9047619047619048, 0.9090909090909091]",0.91
seq147-0,large," Utrecht staat vierde, Heerenveen achtste  Advocaat bezig aan goede serie bij Utrecht  Scheidsrechter is Van de Graaf","Utrecht staat vierde, Heerenveen achtste Advocaat <extra_id_0> serie bij Utrecht Scheidsrechter is Van de Graaf","Utrecht staat vierde, Heerenveen achtste Advocaat in serie bij Utrecht Scheidsrechter is Van de Graaf",['bezig aan goede'],['in'],3,7,[0.8666666666666667],0.87
seq148-0,large,In de rubriek Van wieg tot graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg <extra_id_0> we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg t we het verhaal achter een familiebericht. Deze keer het levensverhaal van,['tot graf vertellen'],['t'],3,7,[0.9444444444444444],0.94
seq149-0,large,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld.","Hoewel de sport steeds meer wordt opgestart, <extra_id_0> coronavirus een ijzeren greep op de sportwereld.","Hoewel de sport steeds meer wordt opgestart, heeft de coronavirus een ijzeren greep op de sportwereld.",['houdt het'],['heeft de'],2,7,[0.5555555555555556],0.56
seq150-0,large,"De zware jongens halen de voorpagina's, de boefjes niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.",De zware jongens halen de <extra_id_0> niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.,De zware jongens halen de snel niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.,"['""voorpagina\'s', 'de boefjes""']",['snel'],3,7,[0.9230769230769231],0.92
seq151-0,large,In Gelukkig kunnen we nog... geven verschillende (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen <extra_id_0> (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen de (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,['we nog... geven verschillende'],['de'],4,7,[0.9310344827586207],0.93
seq152-0,large,Het AD brengt iedere week op donderdag recensies van films die in premire gaan. Deze keer: het drama,Het AD brengt iedere week <extra_id_0> van films die in premire gaan. Deze keer: het drama,Het AD brengt iedere week een keer van films die in premire gaan. Deze keer: het drama,['op donderdag recensies'],['een keer'],3,7,[0.8181818181818182],0.82
seq153-0,large,"Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze serie geeft Ryan Poll acht bezorgers in het Groene Hart een gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze <extra_id_0> acht bezorgers in het Groene Hart een gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze artikel zijn acht bezorgers in het Groene Hart een gezicht. Vandaag:",['serie geeft Ryan Poll'],['artikel zijn'],5,7,[0.8095238095238095],0.81
seq154-0,large,"Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, <extra_id_0> de bediening, sfeer <extra_id_1> week eet hij bij","Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, en de bediening, sfeer t er een week eet hij bij","['hoofd- en nagerecht,', 'en prijs-kwaliteit. Deze']","['en', 't er een']",6,7,"[0.9, 0.8333333333333334]",0.87
seq155-0,large,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers van deze maand bij. Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers <extra_id_0> Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers Mis niets in deze rubriek.,['van deze maand bij.'],[''],4,7,[1.0],1.0
seq156-0,large,De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,De nieuwsberichten over het <extra_id_0> een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,De nieuwsberichten over het rij zijn een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,['coronavirus volgen elkaar in'],['rij zijn'],4,7,[0.8571428571428571],0.86
seq157-0,large,". Een deel van het havengebied is weggevaagd, het dodental loopt in rap tempo op en de ziekenhuizen zitten overvol.",". Een deel van het havengebied is weggevaagd, het dodental loopt in rap <extra_id_0> de ziekenhuizen zitten overvol.",". Een deel van het havengebied is weggevaagd, het dodental loopt in rap t, de ziekenhuizen zitten overvol.",['tempo op en'],"['t,']",3,7,[0.9090909090909091],0.91
seq158-0,large,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. Dit artikel verscheen eerder op,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. <extra_id_0> eerder op,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. Voor eerder op,['Dit artikel verscheen'],['Voor'],3,7,[0.9523809523809523],0.95
seq159-0,large,een 'vette vis' binnen? Een selectie van onwerkelijke speculaties tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie <extra_id_0> tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie van een'vette vis' tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,['van onwerkelijke speculaties'],"[""van een'vette vis'""]",3,7,[0.6785714285714286],0.68
seq160-0,large,"Journalist Sammy Shawky schrijft over de leukste, nieuwste, gekste en meest trendy winkels in de regio Utrecht. Vandaag:","Journalist Sammy Shawky schrijft <extra_id_0> nieuwste, gekste en meest trendy winkels in de regio Utrecht. Vandaag:","Journalist Sammy Shawky schrijft de nieuwste, gekste en meest trendy winkels in de regio Utrecht. Vandaag:","['over de leukste,']",['de'],3,7,[0.875],0.88
seq161-0,large,"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd. 1","Korte updates van <extra_id_0> Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie <extra_id_1> je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd. 1","Korte updates van BN'ers en celebrities via Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie en kunt je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd. 1","['de sterren op Facebook,', 'het web voor']","[""BN'ers en celebrities via Facebook,"", 'en kunt']",7,7,"[0.5428571428571428, 0.8333333333333334]",0.69
seq162-0,large,"Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze er zelf niet uit, dan roepen ze de hulp in van de wetenschap. Vandaag","Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers <extra_id_0> zelf niet uit, dan roepen ze de hulp in van de wetenschap. Vandaag","Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers zijn zelf niet uit, dan roepen ze de hulp in van de wetenschap. Vandaag",['oproepen. Komen ze er'],['zijn'],5,7,[0.9523809523809523],0.95
seq163-0,large,In aanloop naar 75 jaar bevrijding blikt deze krant terug op gebeurtenissen uit de laatste maanden van de oorlog. Vandaag deel,In aanloop naar 75 <extra_id_0> deze krant terug op gebeurtenissen uit de laatste maanden van de oorlog. Vandaag deel,In aanloop naar 75 uur komt deze krant terug op gebeurtenissen uit de laatste maanden van de oorlog. Vandaag deel,['jaar bevrijding blikt'],['uur komt'],3,7,[0.8571428571428571],0.86
