,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
118,seq118-0,xl,"U wist dat Shell toestemming voor de deal nodig had.  Corruptiezaak De eerste verdachte in de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio de Pasquale","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak De eerste verdachte in de corruptiezaak <extra_id_0> olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio <extra_id_1>","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak De eerste verdachte in de corruptiezaak rond het olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio Paoloni..","['rond een Nigeriaans', 'de Pasquale']","['rond het', 'Paoloni..']",5,15,1,"[0.6842105263157895, 0.9090909090909091]",0.8
119,seq119-0,xl,"Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de kinderbijslag.  Dat bleek gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets <extra_id_0> van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de <extra_id_1> gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in de plannen van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de kinderbijslag. Dat bleek gisteren tijdens het wekelijkse vragenuur in de Kamer","['in het voorstel', 'kinderbijslag. Dat bleek']","['in de plannen', 'kinderbijslag. Dat bleek']",6,15,1,"[0.6, 0.0]",0.3
120,seq120-0,xl,"Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord.  De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens woont","Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen deel uit van een <extra_id_0> oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant <extra_id_1> woont","Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen deel uit van een familie die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens woont","['bekende mormoonse sekte die', 'van de grens']","['familie die', 'van de grens']",7,15,1,"[0.7777777777777778, 0.0]",0.39
121,seq121-0,xl,"De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag de zon af en toe door.  ","De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag <extra_id_0> toe door.","De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag en avond de zon af en toe door.",['de zon af en'],['en avond de zon af en'],4,15,1,[0.42857142857142855],0.43
122,seq122-0,xl,40 banen weg bij ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies.  Daarom wil ANWB de snijden in de personeelskosten,40 banen weg <extra_id_0> De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,40 banen weg De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,['bij ANWB-winkels vanwege reorganisatie'],[''],4,15,1,[1.0],1.0
123,seq123-0,xl,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans op het Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een <extra_id_0> Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans <extra_id_1> Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een nieuwe campagne begint Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans op het Witte Huis,"['machinist zonder programma', 'op het']","['nieuwe campagne begint', 'op het']",5,15,1,"[0.8846153846153846, 0.0]",0.44
124,seq124-0,xl,"Twee nominaties NRC voor journalistieke prijs De Loep NRC is samen met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen.  De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","Twee nominaties NRC voor journalistieke prijs De Loep NRC is <extra_id_0> NOS en Nieuwsuur <extra_id_1> Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen. De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","Twee nominaties NRC voor journalistieke prijs De Loep NRC is samen met NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen. De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","['samen met de', 'genomineerd voor De']","['samen met', 'genomineerd voor De']",6,15,1,"[0.25, 0.0]",0.12
125,seq125-0,xl,Zet dt eens op de cover De covers van Nature en Science zijn zelden artistiek.  Nederlandse fysici boden een cartoon aan Nature aan,Zet dt eens op de cover De covers van Nature en Science zijn <extra_id_0> fysici boden een cartoon aan Nature aan,Zet dt eens op de cover De covers van Nature en Science zijn altijd aardig scherp. Twee fysici boden een cartoon aan Nature aan,['zelden artistiek. Nederlandse'],['altijd aardig scherp. Twee'],3,15,1,[0.7931034482758621],0.79
126,seq126-0,xl,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van topfotografen.  Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst veertien foto's van mensen die als mieren ,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de <extra_id_0> werk van topfotografen. Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst <extra_id_1> mensen die als mieren,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de beste werk van topfotografen. Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst acht (!) (!) (!) mensen die als mieren,"['eigen collectie met', '""veertien foto\'s van""']","['beste', 'acht (!) (!) (!)']",6,15,1,"[0.8421052631578947, 0.9047619047619048]",0.87
127,seq127-0,xl,"In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder weg.  Niet alleen geografisch, maar ook chronologisch","In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder <extra_id_0> maar ook chronologisch","In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder historisch, maar ook chronologisch","['weg. Niet alleen geografisch,']","['historisch,']",4,15,1,[0.6896551724137931],0.69
128,seq128-0,xl,"Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien.  In de halve finales van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks gastland Australi in rouw","Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien. In <extra_id_0> van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks <extra_id_1>","Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien. In de halve finale van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks zich in een droom.","['de halve finales', 'gastland Australi in rouw']","['de halve finale', 'droom.']",7,15,1,"[0.0625, 0.88]",0.47
129,seq129-0,xl,Schuim & as.  Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over het belang van ritme in een mensenleven,Schuim & as. Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over <extra_id_0> ritme in een mensenleven,Schuim & as. Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over de rol van ritme in een mensenleven,['het belang van'],['de rol van'],3,15,1,[0.5],0.5
130,seq130-0,xl,"Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de verhoren van de commmissie heeft de kwestie zich ook toegespitst op de vraag of ook procureur-generaal Sorgdrager, in functie vanaf 1 januari 1994, van de doorlating van cocane geweten heeft.  Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de <extra_id_0> commmissie heeft de kwestie zich <extra_id_1> de vraag of ook procureur-generaal Sorgdrager, <extra_id_2> 1 januari 1994, van de doorlating van cocane geweten heeft. Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de werkzaamheden van de commmissie heeft de kwestie zich beperkt tot de vraag of ook procureur-generaal Sorgdrager, op 1 januari 1994, van de doorlating van cocane geweten heeft. Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","['verhoren van de', 'ook toegespitst op', 'in functie vanaf']","['werkzaamheden van de', 'beperkt tot', 'op']",9,15,1,"[0.4, 0.7222222222222222, 1.0]",0.71
132,seq132-0,xl,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken bij zijn Europese collega-bankpresidenten en de ministers van Financin uit de EU.  Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad zijn halfjaarlijkse informele bijeenkomst om in ontspannen sfeer  want informeel  de toestand in de wereld te bespreken,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken <extra_id_0> collega-bankpresidenten en de ministers van Financin uit de EU. Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad <extra_id_1> bijeenkomst <extra_id_2> ontspannen sfeer want informeel <extra_id_3> de wereld te bespreken,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken bij zijn collega-bankpresidenten en de ministers van Financin uit de EU. Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad een bijeenkomst in ontspannen sfeer want informeel om de economie van de wereld te bespreken,"['bij zijn Europese', 'zijn halfjaarlijkse informele', 'om in', 'de toestand in']","['bij zijn', 'een', 'in', 'om de economie van']",11,15,1,"[0.5294117647058824, 0.9310344827586207, 0.6, 0.7222222222222222]",0.7
133,seq133-0,xl,"Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar Linda drong aan.  Met succes","Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar <extra_id_0> Met succes","Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar toch wilde hij het toch. Met succes",['Linda drong aan.'],['toch wilde hij het toch.'],3,15,1,[0.7916666666666666],0.79
134,seq134-0,xl,"Eurofilm viert moeizaam feest De European Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen.  Kauwboy was de beste ontdekking van 2012 en Carice van Houten mocht op Malta een prijs overhandigen","Eurofilm viert moeizaam feest <extra_id_0> Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen. Kauwboy was de beste ontdekking <extra_id_1> Carice van Houten mocht op Malta een prijs overhandigen","Eurofilm viert moeizaam feest De European Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen. Kauwboy was de beste ontdekking van het jaar en Carice van Houten mocht op Malta een prijs overhandigen","['De European', 'van 2012 en']","['De European', 'van het jaar en']",5,15,1,"[0.0, 0.5333333333333333]",0.27
135,seq135-0,xl,"'Circa twee miljoen mensen in tijdnood' DEN HAAG, 5 NOV.  Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","'Circa twee miljoen <extra_id_0> DEN HAAG, 5 NOV. Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","'Circa twee miljoen Nederlanders moeite met dagindeling' DEN HAAG, 5 NOV. Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","['""mensen in tijdnood\'""']","[""Nederlanders moeite met dagindeling'""]",3,15,1,[0.75],0.75
136,seq136-0,xl,"Data-analyse klinkt saai, maar het is een machtig instrument.  Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet waar Britten naar het bootje van hun koningin gaan kijken","Data-analyse klinkt saai, maar het is een machtig instrument. Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet <extra_id_0> naar het <extra_id_1> koningin gaan kijken","Data-analyse klinkt saai, maar het is een machtig instrument. Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet of agenten naar het huis van de koningin gaan kijken","['waar Britten', 'bootje van hun']","['of agenten', 'huis van de']",5,15,1,"[0.6666666666666666, 0.6428571428571429]",0.65
137,seq137-0,xl,"De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters.  Op de vijftien jubileummunten die vorige week in omloop kwamen, prijken afbeeldingen van Berlijn en Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en de hoofdsteden van de Baltische staten","De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters. Op de vijftien jubileummunten die <extra_id_0> omloop kwamen, prijken afbeeldingen <extra_id_1> Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en <extra_id_2> de Baltische staten","De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters. Op de vijftien jubileummunten die in omloop kwamen, prijken afbeeldingen van Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en Tallinn. Op de reeks munten prijken ook de Baltische staten","['vorige week in', 'van Berlijn en', 'de hoofdsteden van']","['in', 'van', 'Tallinn. Op de reeks munten prijken ook']",9,15,1,"[0.8571428571428571, 0.7857142857142857, 0.7948717948717948]",0.81
138,seq138-0,xl,"Adriaan van Dis, wat een nummer, wat een fantast.  Zo begint de bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen","Adriaan van Dis, wat een nummer, wat een <extra_id_0> bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen","Adriaan van Dis, wat een nummer, wat een bijdrage. Een bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen",['fantast. Zo begint de'],['bijdrage. Een'],4,15,1,[0.8095238095238095],0.81
139,seq139-0,xl,CES 2015: Mercedes pimpt de robotauto van Google Techredacteur Marc Hijink doet dagelijks verslag vanaf gadgetbeurs CES in Las Vegas.  Ruim 150,CES 2015: Mercedes pimpt de robotauto van Google Techredacteur Marc <extra_id_0> verslag vanaf gadgetbeurs CES in Las Vegas. Ruim 150,CES 2015: Mercedes pimpt de robotauto van Google Techredacteur Marc van der Wal doet verslag vanaf gadgetbeurs CES in Las Vegas. Ruim 150,['Hijink doet dagelijks'],['van der Wal doet'],3,15,1,[0.7142857142857143],0.71
