,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
116,seq116-0,small,"Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon het succes in zijn carrire niet meer oppakken na het geflopte Heavens Gate.  Archiefbeeld van Cimino uit 2012 Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate, ","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon het <extra_id_0> carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van Cimino uit <extra_id_1> Bouys / AFP Regisseur Michael Cimino, bekend van films als <extra_id_2> Hunter en Heavens Gate,","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon het film carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van Cimino uit Cannes. © Olivier Bouys / AFP Regisseur Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate,","['succes in zijn', '2012 Foto: Gabriel', 'The Deer']","['film', 'Cannes. © Olivier', 'The Deer']",8,15.0,1,"[0.9285714285714286, 0.8333333333333334, 0.0]",0.59
118,seq118-0,small,"U wist dat Shell toestemming voor de deal nodig had.  Corruptiezaak De eerste verdachte in de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio de Pasquale","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak De eerste verdachte in de corruptiezaak <extra_id_0> olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio <extra_id_1>","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak De eerste verdachte in de corruptiezaak van het olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio","['rond een Nigeriaans', 'de Pasquale']","['van het', '']",5,15.0,1,"[0.8421052631578947, 1.0]",0.92
119,seq119-0,small,"Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de kinderbijslag.  Dat bleek gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets <extra_id_0> van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de <extra_id_1> gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets van de plannen van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de vraag gisteren tijdens het wekelijkse vragenuur in de Kamer","['in het voorstel', 'kinderbijslag. Dat bleek']","['van de plannen', 'vraag']",6,15.0,1,"[0.7333333333333333, 0.875]",0.8
120,seq120-0,small,"Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord.  De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens woont","Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen deel uit van een <extra_id_0> oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant <extra_id_1> woont","Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen deel uit van een groep die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van Mexico woont","['bekende mormoonse sekte die', 'van de grens']","['groep die', 'van Mexico']",7,15.0,1,"[0.7407407407407407, 0.5833333333333334]",0.66
121,seq121-0,small,"De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag de zon af en toe door.  ","De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag <extra_id_0> toe door.","De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag tot en toe door.",['de zon af en'],['tot en'],4,15.0,1,[0.6666666666666666],0.67
122,seq122-0,small,40 banen weg bij ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies.  Daarom wil ANWB de snijden in de personeelskosten,40 banen weg <extra_id_0> De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,40 banen weg De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,['bij ANWB-winkels vanwege reorganisatie'],[''],4,15.0,1,[1.0],1.0
123,seq123-0,small,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans op het Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een <extra_id_0> Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans <extra_id_1> Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een reactie plaatsen Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans op het Witte Huis,"['machinist zonder programma', 'op het']","['reactie plaatsen', 'op het']",5,15.0,1,"[0.8076923076923077, 0.0]",0.4
124,seq124-0,small,"Twee nominaties NRC voor journalistieke prijs De Loep NRC is samen met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen.  De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","Twee nominaties NRC voor journalistieke prijs De Loep NRC is <extra_id_0> NOS en Nieuwsuur <extra_id_1> Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen. De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","Twee nominaties NRC voor journalistieke prijs De Loep NRC is de NOS en Nieuwsuur De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen. De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","['samen met de', 'genomineerd voor De']","['de', 'De']",6,15.0,1,"[0.8333333333333334, 0.8947368421052632]",0.86
125,seq125-0,small,Zet dt eens op de cover De covers van Nature en Science zijn zelden artistiek.  Nederlandse fysici boden een cartoon aan Nature aan,Zet dt eens op de cover De covers van Nature en Science zijn <extra_id_0> fysici boden een cartoon aan Nature aan,Zet dt eens op de cover De covers van Nature en Science zijn gemaakt door fysici boden een cartoon aan Nature aan,['zelden artistiek. Nederlandse'],['gemaakt door'],3,15.0,1,[0.8275862068965517],0.83
126,seq126-0,small,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van topfotografen.  Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst veertien foto's van mensen die als mieren ,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de <extra_id_0> werk van topfotografen. Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst <extra_id_1> mensen die als mieren,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de beelden en werk van topfotografen. Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst acht mensen die als mieren,"['eigen collectie met', '""veertien foto\'s van""']","['beelden en', 'acht']",6,15.0,1,"[0.7368421052631579, 0.9523809523809523]",0.84
127,seq127-0,small,"In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder weg.  Niet alleen geografisch, maar ook chronologisch","In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder <extra_id_0> maar ook chronologisch","In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder maar ook chronologisch","['weg. Niet alleen geografisch,']",[''],4,15.0,1,[1.0],1.0
128,seq128-0,small,"Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien.  In de halve finales van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks gastland Australi in rouw","Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien. In <extra_id_0> van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks <extra_id_1>","Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien. In de finale van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks op Australiër.","['de halve finales', 'gastland Australi in rouw']","['de finale', 'Australiër.']",7,15.0,1,"[0.4375, 0.64]",0.54
129,seq129-0,small,Schuim & as.  Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over het belang van ritme in een mensenleven,Schuim & as. Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over <extra_id_0> ritme in een mensenleven,Schuim & as. Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over het ritme in een mensenleven,['het belang van'],['het'],3,15.0,1,[0.7857142857142857],0.79
130,seq130-0,small,"Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de verhoren van de commmissie heeft de kwestie zich ook toegespitst op de vraag of ook procureur-generaal Sorgdrager, in functie vanaf 1 januari 1994, van de doorlating van cocane geweten heeft.  Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de <extra_id_0> commmissie heeft de kwestie zich <extra_id_1> de vraag of ook procureur-generaal Sorgdrager, <extra_id_2> 1 januari 1994, van de doorlating van cocane geweten heeft. Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de bijeenkomst van de commmissie heeft de kwestie zich gericht op de vraag of ook procureur-generaal Sorgdrager, vanaf 1 januari 1994, van de doorlating van cocane geweten heeft. Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","['verhoren van de', 'ook toegespitst op', 'in functie vanaf']","['bijeenkomst van de', 'gericht op', 'vanaf']",9,15.0,1,"[0.5, 0.6111111111111112, 0.6875]",0.6
132,seq132-0,small,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken bij zijn Europese collega-bankpresidenten en de ministers van Financin uit de EU.  Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad zijn halfjaarlijkse informele bijeenkomst om in ontspannen sfeer  want informeel  de toestand in de wereld te bespreken,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken <extra_id_0> collega-bankpresidenten en de ministers van Financin uit de EU. Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad <extra_id_1> bijeenkomst <extra_id_2> ontspannen sfeer want informeel <extra_id_3> de wereld te bespreken,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken van collega-bankpresidenten en de ministers van Financin uit de EU. Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad een bijeenkomst in een ontspannen sfeer want informeel om de wereld te bespreken,"['bij zijn Europese', 'zijn halfjaarlijkse informele', 'om in', 'de toestand in']","['van', 'een', 'in een', 'om']",11,15.0,1,"[0.9411764705882353, 0.9310344827586207, 0.6666666666666666, 0.9285714285714286]",0.87
133,seq133-0,small,"Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar Linda drong aan.  Met succes","Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar <extra_id_0> Met succes","Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar toch wel politieke denken. Met succes",['Linda drong aan.'],['toch wel politieke denken.'],3,15.0,1,[0.8461538461538461],0.85
134,seq134-0,small,"Eurofilm viert moeizaam feest De European Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen.  Kauwboy was de beste ontdekking van 2012 en Carice van Houten mocht op Malta een prijs overhandigen","Eurofilm viert moeizaam feest <extra_id_0> Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen. Kauwboy was de beste ontdekking <extra_id_1> Carice van Houten mocht op Malta een prijs overhandigen","Eurofilm viert moeizaam feest Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen. Kauwboy was de beste ontdekking Carice van Houten mocht op Malta een prijs overhandigen","['De European', 'van 2012 en']","['', '']",5,15.0,1,"[1.0, 1.0]",1.0
135,seq135-0,small,"'Circa twee miljoen mensen in tijdnood' DEN HAAG, 5 NOV.  Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","'Circa twee miljoen <extra_id_0> DEN HAAG, 5 NOV. Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","'Circa twee miljoen DEN HAAG, 5 NOV. Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","['""mensen in tijdnood\'""']",[''],3,15.0,1,[1.0],1.0
136,seq136-0,small,"Data-analyse klinkt saai, maar het is een machtig instrument.  Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet waar Britten naar het bootje van hun koningin gaan kijken","Data-analyse klinkt saai, maar het is een machtig instrument. Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet <extra_id_0> naar het <extra_id_1> koningin gaan kijken","Data-analyse klinkt saai, maar het is een machtig instrument. Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet hoe ze naar het geheim van de koningin gaan kijken","['waar Britten', 'bootje van hun']","['hoe ze', 'geheim van de']",5,15.0,1,"[0.8333333333333334, 0.6428571428571429]",0.74
137,seq137-0,small,"De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters.  Op de vijftien jubileummunten die vorige week in omloop kwamen, prijken afbeeldingen van Berlijn en Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en de hoofdsteden van de Baltische staten","De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters. Op de vijftien jubileummunten die <extra_id_0> omloop kwamen, prijken afbeeldingen <extra_id_1> Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en <extra_id_2> de Baltische staten","De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters. Op de vijftien jubileummunten die in omloop kwamen, prijken afbeeldingen van Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en andere steden van de Baltische staten","['vorige week in', 'van Berlijn en', 'de hoofdsteden van']","['in', 'van', 'andere steden van']",9,15.0,1,"[0.8571428571428571, 0.7857142857142857, 0.4444444444444444]",0.7
138,seq138-0,small,"Adriaan van Dis, wat een nummer, wat een fantast.  Zo begint de bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen","Adriaan van Dis, wat een nummer, wat een <extra_id_0> bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen","Adriaan van Dis, wat een nummer, wat een nieuwe bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen",['fantast. Zo begint de'],['nieuwe'],4,15.0,1,[0.8571428571428571],0.86
