Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Rien Zilvold / NRC Nelson Mandela met Yasser Arafat in het Catshuis, Den Haag, op 18 februari 1994.  Mandela logeerde in het Catshuis en zou ontbijten met Arafat","Rien Zilvold / NRC Nelson <extra_id_0> Arafat in het Catshuis, Den Haag, op 18 februari 1994. Mandela logeerde in het <extra_id_1> ontbijten <extra_id_2>","['Mandela met Yasser', 'Catshuis en zou', 'met Arafat']",8,30.0,1
"Twist over bedrijvenpark en golfbaan bij haven Amsterdam HAARLEMMERLIEDE, 24 AUG.  De gemeente Haarlemmerliede wil een ""hoogwaardig bedrijvenpark' met een internationale golfbaan aanleggen op een deel van het braakliggende terrein Ruigoord, eigendom van het Amsterdamse Havenbedrijf","Twist over <extra_id_0> golfbaan bij haven Amsterdam HAARLEMMERLIEDE, 24 <extra_id_1> Haarlemmerliede <extra_id_2> bedrijvenpark' met een internationale golfbaan aanleggen op een deel van het braakliggende terrein Ruigoord, eigendom van <extra_id_3>","['bedrijvenpark en', 'AUG. De gemeente', 'wil een ""hoogwaardig', 'het Amsterdamse Havenbedrijf']",11,30.0,1
Dat blijkt uit een brief die minister Ard van der Steur van Veiligheid en Justitie dinsdag naar de Tweede Kamer heeft gestuurd.  Eind februari meldde NRC dat het ministerie twee consultants tussen 2012 en 2014 inhuurde via het bureau Boer en Croon,<extra_id_0> een brief die minister <extra_id_1> Steur van Veiligheid en Justitie dinsdag naar de Tweede Kamer heeft gestuurd. Eind februari <extra_id_2> ministerie twee consultants tussen <extra_id_3> inhuurde via het bureau Boer en Croon,"['Dat blijkt uit', 'Ard van der', 'meldde NRC dat het', '2012 en 2014']",13,30.0,1
"Uit innerlijke bron Joanna Newsom is niet alleen harpiste, maar ook uitvinder.  Haar liedjes vinden steeds nieuwe structuren","Uit innerlijke bron Joanna Newsom <extra_id_0> harpiste, maar ook uitvinder. Haar liedjes vinden <extra_id_1> structuren","['is niet alleen', 'steeds nieuwe']",5,30.0,1
Elektrische auto rijdt straks op benzine Shell en Daimler-Benz tekenden gisteren een overeenkomst tot samenwerking om een 'auto van de toekomst' te ontwikkelen.  Het resultaat zal zijn dat ook elektrische auto's op benzine rijden,Elektrische auto rijdt straks op benzine Shell en <extra_id_0> overeenkomst tot samenwerking om een 'auto van de toekomst' te ontwikkelen. <extra_id_1> zijn <extra_id_2> auto's op benzine rijden,"['Daimler-Benz tekenden gisteren een', 'Het resultaat zal', 'dat ook elektrische']",10,30.0,1
Met de kandidatuur van Lodewijk Asscher in aantocht is het goed even terug te gaan naar de recente relatie van de PvdA met het archetype van de comeback kid.  Het is geen geheim dat Diederik Samsom de komende lijsttrekkersverkiezingen als comeback kid van Asscher hoopt te winnen,Met de kandidatuur van Lodewijk Asscher in aantocht is het goed even terug te gaan naar de recente relatie van de <extra_id_0> archetype van de <extra_id_1> is geen geheim dat <extra_id_2> komende lijsttrekkersverkiezingen als <extra_id_3> Asscher <extra_id_4> winnen,"['PvdA met het', 'comeback kid. Het', 'Diederik Samsom de', 'comeback kid van', 'hoopt te']",14,30.0,1
"Zo beindig je zonder geweld de bedreiging van Noord-Korea Beeldredacteur Arjan de Jongh tipt een stuk over Kim Jong-Un.  Stop met zeggen dat er geen goede opties zijn voor Noord-Korea, schrijft Politico",Zo beindig je <extra_id_0> van Noord-Korea Beeldredacteur Arjan de Jongh tipt een stuk over Kim Jong-Un. Stop met zeggen dat <extra_id_1> opties zijn <extra_id_2> Politico,"['zonder geweld de bedreiging', 'er geen goede', 'voor Noord-Korea, schrijft']",10,30.0,1
"NS-conducteur aangevallen met mes door zwartrijdster AMSTERDAM, 3 JAN.  Een conducteur van de NS is gisteravond in de trein van Utrecht naar Amsterdam gewond geraakt toen een 21-jarige vrouw zonder geldig plaatsbewijs hem met een mes aanviel","NS-conducteur aangevallen <extra_id_0> zwartrijdster AMSTERDAM, 3 JAN. Een conducteur van de NS is <extra_id_1> trein van Utrecht naar Amsterdam gewond geraakt toen een 21-jarige vrouw <extra_id_2> hem met een <extra_id_3>","['met mes door', 'gisteravond in de', 'zonder geldig plaatsbewijs', 'mes aanviel']",11,30.0,1
Franois Fillon tijdens een campagnebijeenkomst in Aubervilliers.  Foto: Philippe Wojazer / Reuters Franois Fillon houdt vast aan zijn kandidatuur voor de Franse presidentsverkiezingen,Franois Fillon tijdens een campagnebijeenkomst <extra_id_0> Philippe Wojazer / Reuters Franois Fillon houdt vast aan <extra_id_1> Franse presidentsverkiezingen,"['in Aubervilliers. Foto:', 'zijn kandidatuur voor de']",7,30.0,1
"Vroeger was het geen probleem Veel partijen waren altijd voor registratie, om minder-heden aan een baan te helpen.  De PVV wil het middel nu gebruiken om de orde te handhaven","<extra_id_0> geen probleem Veel partijen <extra_id_1> registratie, om minder-heden aan een baan te helpen. De PVV wil <extra_id_2> gebruiken om de orde te handhaven","['Vroeger was het', 'waren altijd voor', 'het middel nu']",9,30.0,1
"Een luchtfoto van de Nepalese plaats Sindhupalchwok, verwoest door de aardbeving.  Foto EPA / Narendra Shrestha Naar schatting hebben 2,8 miljoen Nepalezen hun huizen verlaten na de aardbeving van afgelopen zaterdag","Een <extra_id_0> Nepalese plaats Sindhupalchwok, verwoest door de aardbeving. Foto EPA <extra_id_1> Naar schatting hebben 2,8 miljoen Nepalezen <extra_id_2> na de aardbeving van afgelopen zaterdag","['luchtfoto van de', '/ Narendra Shrestha', 'hun huizen verlaten']",9,30.0,1
"Gina Haspel Het Amerikaanse Congres hoort woensdag Gina Haspel, beoogd CIA-directeur.  Ze staat bekend als bekwaam n omstreden",<extra_id_0> Het Amerikaanse Congres hoort <extra_id_1> beoogd CIA-directeur. Ze staat bekend als bekwaam n omstreden,"['Gina Haspel', 'woensdag Gina Haspel,']",5,30.0,1
PSVers Strootman (links) en Wijnaldum na de 2-0 van ploeggenoot Matavz (niet zichtbaar).  Geheel links Twente-keeper Boschker,PSVers Strootman (links) en Wijnaldum na de <extra_id_0> ploeggenoot Matavz (niet <extra_id_1> Twente-keeper Boschker,"['2-0 van', 'zichtbaar). Geheel links']",5,30.0,1
"Balkenende wil moskee aanpakken Pas wanneer het openbaar ministerie de El Tawheed-moskee niet blijkt strafrechtelijk te kunnen vervolgen, wil het kabinet denken aan mogelijke wetswijzigingen die zouden kunnen leiden tot maatregelen tegen deze moskee.  Dat heeft premier Balkenende gisteren gezegd na afloop van de wekelijkse ministerraad",Balkenende wil moskee aanpakken Pas wanneer het openbaar ministerie de El Tawheed-moskee niet blijkt strafrechtelijk te <extra_id_0> het kabinet denken aan mogelijke <extra_id_1> kunnen leiden <extra_id_2> tegen deze moskee. Dat heeft <extra_id_3> gezegd na afloop van <extra_id_4>,"['kunnen vervolgen, wil', 'wetswijzigingen die zouden', 'tot maatregelen', 'premier Balkenende gisteren', 'de wekelijkse ministerraad']",14,30.0,1
"Jan-Dirk Paarlberg (links) vlak voor een zitting bij de Amsterdamse rechtbank in 2009.  Foto ANP Paarlberg werd in 2010 al veroordeeld vanwege het witwassen van de ruim 17 miljoen euro die door Willem Holleeder was afgeperst van vastgoedhandelaar Willem Endstra en voor valsheid in geschrifte, belastingfraude en oplichting","Jan-Dirk Paarlberg (links) vlak voor een zitting bij de Amsterdamse rechtbank <extra_id_0> ANP Paarlberg werd in 2010 al veroordeeld vanwege het witwassen van de ruim 17 miljoen euro die door Willem Holleeder <extra_id_1> van <extra_id_2> en <extra_id_3> geschrifte, <extra_id_4>","['in 2009. Foto', 'was afgeperst', 'vastgoedhandelaar Willem Endstra', 'voor valsheid in', 'belastingfraude en oplichting']",14,30.0,1
"'De pers wilde van ons af en kijk, dat is haar uiteindelijk goed gelukt'; Korpschef Wiarda over IRT-affaire en zijn transfer UTRECHT, 12 OKT.  Het beeldje staat op de vensterbank, achter de gordijnen","'De pers wilde van ons <extra_id_0> dat is haar uiteindelijk goed <extra_id_1> over IRT-affaire en zijn transfer UTRECHT, 12 OKT. Het beeldje <extra_id_2> achter de gordijnen","['af en kijk,', ""gelukt'; Korpschef Wiarda"", 'staat op de vensterbank,']",10,30.0,1
"Rotterdam.  Twee mannen bereiden een claim voor tegen de katholieke kerk, vanwege seksueel misbruik in een jongensinternaat","Rotterdam. Twee <extra_id_0> claim voor <extra_id_1> katholieke kerk, vanwege seksueel misbruik in een jongensinternaat","['mannen bereiden een', 'tegen de']",5,30.0,1
Vrolijke Figaro in gonzend Amsterdamse Bos Voorstelling: De scheiding van Figaro van Odn von Horvth door Stichting Theater het Amsterdamse Bos.  Vertaling en bewerking: Frances Sanders en Martine Vosmaer,Vrolijke Figaro in gonzend Amsterdamse Bos Voorstelling: De scheiding <extra_id_0> Odn von Horvth door Stichting Theater het Amsterdamse Bos. Vertaling <extra_id_1> Sanders <extra_id_2>,"['van Figaro van', 'en bewerking: Frances', 'en Martine Vosmaer']",9,30.0,1
In het bericht over Julian Assanges verzet tegen uitwijzing naar Zweden (Assange verzet zich bij hof tegen ,In het bericht over Julian Assanges verzet tegen uitwijzing naar Zweden <extra_id_0> bij <extra_id_1>,"['(Assange verzet zich', 'hof tegen']",5,30.0,1
"Hooggerechtshof wijst beroep Libanezen af; Israel gijzelt al sinds jaren 21 Libanezen TEL AVIV, 5 MAART.  Israel houdt al jaren 21 Libanezen vast als onderpand voor een eventuele uitwisseling tegen Israelische gevangenen, onder wie de boordwerktuigkundige Ron Arad, wiens vliegtuig in 1986 boven Libanon werd neergeschoten","Hooggerechtshof wijst beroep Libanezen af; Israel gijzelt al sinds jaren 21 <extra_id_0> AVIV, 5 <extra_id_1> al jaren 21 Libanezen vast als onderpand <extra_id_2> uitwisseling tegen Israelische gevangenen, onder wie <extra_id_3> Arad, wiens vliegtuig <extra_id_4> Libanon werd neergeschoten","['Libanezen TEL', 'MAART. Israel houdt', 'voor een eventuele', 'de boordwerktuigkundige Ron', 'in 1986 boven']",14,30.0,1
`Ethiopi drong ons de oorlog op' De Eritrese president Issayas Aferworki is vandaag op bezoek in Nederland.  De in eigen land uiterst populaire politicus is tevens een sluw militair,`Ethiopi drong <extra_id_0> op' De Eritrese president Issayas Aferworki is vandaag op bezoek <extra_id_1> in eigen <extra_id_2> politicus is tevens een sluw militair,"['ons de oorlog', 'in Nederland. De', 'land uiterst populaire']",9,30.0,1
"Harde aanpak overtredingen in verkeer Om het aantal verkeersdoden en -gewonden terug te dringen, treft minister Eurlings (Verkeer en Waterstaat, CDA) nieuwe maatregelen.  Zo wil hij notoire verkeersovertreders hun rijbewijs sneller afnemen",Harde aanpak overtredingen in verkeer Om het aantal verkeersdoden en -gewonden terug te <extra_id_0> Eurlings (Verkeer en <extra_id_1> Zo wil <extra_id_2> hun rijbewijs sneller afnemen,"['dringen, treft minister', 'Waterstaat, CDA) nieuwe maatregelen.', 'hij notoire verkeersovertreders']",10,30.0,1
"Internatio-Mller uit de rode cijfers ROTTERDAM, 17 APRIL.  Het transport-, installatie- en handelsconcern Internatio-Mller heeft het afgelopen jaar een winst geboekt van 30,1 miljoen gulden","<extra_id_0> rode cijfers <extra_id_1> APRIL. Het transport-, installatie- en handelsconcern Internatio-Mller heeft <extra_id_2> een winst geboekt van 30,1 miljoen gulden","['Internatio-Mller uit de', 'ROTTERDAM, 17', 'het afgelopen jaar']",8,30.0,1
"De surseance van Wassenaar Nu de inflatie toeneemt naar 4,5 procent en de looneisen verder stijgen, dreigt Nederland terecht te komen in een loon-prijsspiraal.  Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging","De surseance van Wassenaar Nu <extra_id_0> naar 4,5 procent en de looneisen verder stijgen, dreigt Nederland terecht te komen <extra_id_1> Wie vraagt het faillissement aan voor het <extra_id_2> dat <extra_id_3> loonmatiging","['de inflatie toeneemt', 'in een loon-prijsspiraal.', 'Akkoord van Wassenaar', 'aan de basis']",12,30.0,1
"Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL.  De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en prijsstijging krijgen van anderhalf procent","Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL. De <extra_id_0> in de komende drie jaren vooralsnog <extra_id_1> en prijsstijging <extra_id_2> procent","['loodsen zullen', 'geen jaarlijkse loon-', 'krijgen van anderhalf']",8,30.0,1
"Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat Oranje dit WK zo ver is gekomen.  We kunnen niemand iets verwijten, we hebben alles gegeven, zei Robben na afloop van de halve finale","<extra_id_0> over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat <extra_id_1> zo ver is gekomen. We <extra_id_2> verwijten, we <extra_id_3> zei <extra_id_4> van <extra_id_5>","['Spelers Oranje onthutst', 'Oranje dit WK', 'kunnen niemand iets', 'hebben alles gegeven,', 'Robben na afloop', 'de halve finale']",18,30.0,1
"Herdenkingsdienst Sharon begonnen, begrafenis volgt later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Isralische parlement (Knesset) ingedragen.  Foto Reuters / Ronen Zvulun In Isral is vanochtend de uitvaart van oud-premier Aril Sharon begonnen","Herdenkingsdienst Sharon begonnen, begrafenis volgt later vandaag De kist met daarin het lichaam van oud-premier Ariel <extra_id_0> herdenkingsdienst in het Isralische parlement <extra_id_1> / Ronen Zvulun In Isral <extra_id_2> uitvaart van <extra_id_3> begonnen","['Sharon wordt de', '(Knesset) ingedragen. Foto Reuters', 'is vanochtend de', 'oud-premier Aril Sharon']",13,30.0,1
"Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de opwarming van de aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd te worden met een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken.  Mij valt op, als ik met wetenschappers spreek, dat de toonzetting van hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over de gevolgen van klimaatverandering","Vuilverbrander in Chandigarh, India <extra_id_0> Chandigarh, <extra_id_1> Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de opwarming van de aarde, is <extra_id_2> om bij iedere publicatie geconfronteerd te worden met <extra_id_3> bloggers die het <extra_id_4> twijfel trekken. Mij valt op, als <extra_id_5> spreek, dat de toonzetting van hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die <extra_id_6> de <extra_id_7>","['(Foto Reuters)Vuilverbrander in', 'India (Foto Reuters)', 'het wel eens vermoeiend', 'een stroom van', 'versterkte broeikaseffect in', 'ik met wetenschappers', 'ze hebben over', 'gevolgen van klimaatverandering']",25,30.0,1
Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie economen die onderzoek doen naar prijsvorming op de beurs.  Twee van hen hebben volstrekt tegengestelde theorien,Moraaleconomen zijn weer populair De Nobelprijs voor de economie <extra_id_0> drie economen die onderzoek doen naar prijsvorming op <extra_id_1> van hen hebben <extra_id_2>,"['ging naar', 'de beurs. Twee', 'volstrekt tegengestelde theorien']",8,30.0,1
Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele hypotheek.  De actiegroep eist dat de bank de verdubbeling van ,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter <extra_id_0> 500 donateurs met een <extra_id_1> actiegroep eist <extra_id_2> verdubbeling van,"['gedaagd namens ruim', 'variabele hypotheek. De', 'dat de bank de']",10,30.0,1
Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch.  In de Thalys uit Parijs las ik in een Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken als `cultureel commentator' heeft mogen vermaken in Amsterdam,Amsterdam <extra_id_0> Wat een begeerlijke baantjes bestaan er toch. In de Thalys uit <extra_id_1> in een Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken <extra_id_2> heeft <extra_id_3> Amsterdam,"['mist allure', 'Parijs las ik', ""als `cultureel commentator'"", 'mogen vermaken in']",11,30.0,1
Democratie Ethiopi staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopi.  Er is weinig reden tot feestvreugde,Democratie Ethiopi staat stil Het is deze week <extra_id_0> geleden <extra_id_1> van Meles Zenawi de macht veroverden in Ethiopi. <extra_id_2> reden tot feestvreugde,"['precies tien jaar', 'dat de opstandelingen', 'Er is weinig']",9,30.0,1
"Zes-maands winst Zweedse SKF scherp omlaag De winst van het Zweedse concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar ","Zes-maands winst Zweedse SKF scherp omlaag De winst van <extra_id_0> SKF, de grootste fabrikant van kogellagers <extra_id_1> is in de <extra_id_2> dit jaar","['het Zweedse concern', 'in de wereld,', 'eerste helft van']",9,30.0,1
"Brief van Huizinga over taximarkt schiet tekort Voor een taxichauffeur is het lucratiever toeristen uit te melken dan op prijs te concurreren.  Bind licenties aan personen en beperk het aantal, vinden Marcel Canoy en Broos Baanders","Brief van Huizinga over taximarkt schiet tekort Voor een taxichauffeur is het lucratiever <extra_id_0> melken dan op <extra_id_1> Bind licenties <extra_id_2> beperk het aantal, vinden Marcel Canoy en <extra_id_3>","['toeristen uit te', 'prijs te concurreren.', 'aan personen en', 'Broos Baanders']",11,30.0,1
"In de verschillende torens zijn oude wapenuitrustingen martelwerktuigen en de echte kroonjuwelen te zien.  Beefeaters geven de rondleidingen, er zijn ","<extra_id_0> torens zijn oude wapenuitrustingen martelwerktuigen en <extra_id_1> te zien. Beefeaters geven de rondleidingen, er zijn","['In de verschillende', 'de echte kroonjuwelen']",6,30.0,1
"Michel Houellebecq in 2010 Foto ANP Michel Houellebecq heeft de promotie van zijn nieuwe roman Soumission opgeschort, zo meldt De Standaard.  De Franse auteur was bevriend met de econoom Bernard Maris, een van de slachtoffers bij de aanslag in Parijs","Michel Houellebecq in 2010 Foto <extra_id_0> heeft de <extra_id_1> nieuwe roman Soumission opgeschort, zo meldt De Standaard. De Franse auteur was bevriend met de econoom Bernard <extra_id_2> de slachtoffers <extra_id_3> in Parijs","['ANP Michel Houellebecq', 'promotie van zijn', 'Maris, een van', 'bij de aanslag']",12,30.0,1
Oezbeek veroordeeld tot levenslang voor aanslag Stockholm Rakhmat Akilov reed in april 2017 in op een groep voetgangers in de Zweedse hoofdstad.  Vijf mensen kwamen om het leven,Oezbeek veroordeeld tot levenslang voor <extra_id_0> Akilov reed in april 2017 in op een groep voetgangers in de Zweedse hoofdstad. <extra_id_1> om <extra_id_2>,"['aanslag Stockholm Rakhmat', 'Vijf mensen kwamen', 'het leven']",8,30.0,1
"Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse blokkade tegen de toetreding in 2007 van Roemeni en Bulgarije tot de Europese Unie.  Het CDA wil de ratificatie van het desbetreffende toetredingsverdrag, die nog voor kerstmis dit jaar zou moeten plaatsvinden, uitstellen","Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en <extra_id_0> ontstaan over een mogelijke Nederlandse blokkade tegen de toetreding in 2007 van Roemeni <extra_id_1> de Europese Unie. Het CDA <extra_id_2> van het desbetreffende toetredingsverdrag, die nog voor <extra_id_3> zou <extra_id_4>","['VVD is onenigheid', 'en Bulgarije tot', 'wil de ratificatie', 'kerstmis dit jaar', 'moeten plaatsvinden, uitstellen']",15,30.0,1
ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping.  The Violence of Everyday Life in Brazil door Nancy Scheper-Hughes 614 blz,ALS <extra_id_0> LATEN STERVEN Death without <extra_id_1> of Everyday Life in Brazil door Nancy Scheper-Hughes 614 blz,"['MOEDERS HUN KINDEREN', 'Weeping. The Violence']",6,30.0,1
"""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond houden, vindt voorzitter Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan.  Gisteren organiseerde ze een conferentie in Den Haag, met onder meer minister Ritzen (onderwijs), premier Lubbers, voorzitter Rinnooy Kan van het VNO, en vice-voorzitter Adelmund van het FNV","""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun <extra_id_0> voorzitter Gevers van UvA Na het uitbrengen van haar <extra_id_1> toekomst van het leraarschap, is de <extra_id_2> met <extra_id_3> op gegaan. Gisteren organiseerde ze een conferentie in Den Haag, met onder meer minister Ritzen (onderwijs), <extra_id_4> Rinnooy Kan van het <extra_id_5> Adelmund <extra_id_6>","['mond houden, vindt', 'advies over de', 'commissie Van Es', 'haar rapport de boer', 'premier Lubbers, voorzitter', 'VNO, en vice-voorzitter', 'van het FNV']",22,30.0,1
"Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, 2009.  Dubai's stock market rose 10",Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai <extra_id_0> Gulf emirate on December <extra_id_1> stock <extra_id_2>,"['Financial Market in the', ""14, 2009. Dubai's"", 'market rose 10']",10,30.0,1
"Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week.  Eenentwintig grote aanbieders, waaronder Bouwfonds REIM en Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe fondsen toetsen door een onafhankelijke stichting","Er woedt <extra_id_0> schoonmaak onder besloten vastgoedfondsen, bleek vorige week. Eenentwintig grote aanbieders, waaronder Bouwfonds REIM en Annexum, hebben gezamenlijk <extra_id_1> een <extra_id_2> laten prospectussen voor nieuwe fondsen toetsen door <extra_id_3>","['een grote', 'normen opgesteld voor', 'deugdelijke bedrijfsvoering, en', 'een onafhankelijke stichting']",11,30.0,1
"Werkgevers wijzen nullijn voor 1995 af DEN HAAG, 26 APRIL.  Het Nederlands Christelijk Werkgeversverbond (NCW) wijst een centraal akkoord met de vakbeweging over een nullijn voor 1995 af","Werkgevers <extra_id_0> 1995 af DEN HAAG, 26 APRIL. Het Nederlands Christelijk Werkgeversverbond (NCW) wijst een centraal akkoord met de <extra_id_1> nullijn voor <extra_id_2>","['wijzen nullijn voor', 'vakbeweging over een', '1995 af']",8,30.0,1
"Herontdekking van de wereld Voor de publieke omroep is het misschien een idee eens een documentaire aan de eerste oliecrisis te wijden, en aan de eerste autoloze zondag in de vaderlandse geschiedenis, op 4 november 1973 en de verwikkelingen die daaraan vooraf gingen en die erop volgden.  Waarom","<extra_id_0> wereld Voor de <extra_id_1> het misschien een idee eens een documentaire aan de eerste oliecrisis te wijden, en aan de <extra_id_2> zondag <extra_id_3> geschiedenis, op 4 november 1973 en de verwikkelingen <extra_id_4> gingen en die erop volgden. Waarom","['Herontdekking van de', 'publieke omroep is', 'eerste autoloze', 'in de vaderlandse', 'die daaraan vooraf']",14,30.0,1
"Het opzwepende geluid van de Caribische brassband staat in schril contrast met het grauwe herfstweer buiten, maar in de ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer.  Meer dan honderd mensen, onder wie medewerkers en patinten van het failliete MC Slotervaartziekenhuis, zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar","Het <extra_id_0> de Caribische brassband staat in schril contrast met het grauwe herfstweer buiten, maar in de ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de <extra_id_1> dan <extra_id_2> wie medewerkers en <extra_id_3> failliete MC Slotervaartziekenhuis, zijn maandagmiddag naar <extra_id_4> om <extra_id_5> bij de zorgverzekeraar","['opzwepende geluid van', 'nodige sfeer. Meer', 'honderd mensen, onder', 'patinten van het', 'Leiden afgereisd', 'verhaal te halen']",17,30.0,1
"Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) heeft de ziekte van Besnier-Boeck gehad.  Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd","Willem-Alexander leed aan <extra_id_0> Willem-Alexander (31) heeft de ziekte <extra_id_1> Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd","['ziekte van Besnier-Boeck Prins', 'van Besnier-Boeck gehad.']",7,30.0,1
"Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV.  Het Amerikaanse Northwest Airlines, waarin KLM een economisch belang van 20 procent heeft, is op zoek naar een lening van 300 miljoen dollar om een dreigend bankroet af te wenden","Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV. Het Amerikaanse Northwest Airlines, waarin KLM een <extra_id_0> 20 procent heeft, is op <extra_id_1> lening van 300 <extra_id_2> een dreigend <extra_id_3> wenden","['economisch belang van', 'zoek naar een', 'miljoen dollar om', 'bankroet af te']",12,30.0,1
President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT).  Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van de KMT in de presidentsverkiezingen van vorige week,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag <extra_id_0> van de Kwomintang (KMT). Lee heeft <extra_id_1> genomen voor de historische <extra_id_2> KMT in de presidentsverkiezingen <extra_id_3>,"['afgetreden als voorzitter', 'daarmee de verantwoordelijkheid', 'nederlaag van de', 'van vorige week']",12,30.0,1
"Man voor marmer Als je maar oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek.  Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt als het er opeens niet meer is","Man voor marmer Als je maar oud genoeg wordt, raak <extra_id_0> althans door het grote publiek. Op het <extra_id_1> nog maar een <extra_id_2> horizon, dat pas wordt opgemerkt <extra_id_3> opeens niet meer is","['je vanzelf vergeten,', 'laatst ben je', 'stipje aan de', 'als het er']",12,30.0,1
De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het conflict in Darfur aan.  De rechters moeten nu beslissen of er voldoende bewijs is voor een strafproces,De <extra_id_0> lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het <extra_id_1> aan. De rechters moeten nu <extra_id_2> voldoende bewijs is voor een strafproces,"['aanval kwam na een', 'conflict in Darfur', 'beslissen of er']",10,30.0,1
"Vertrouwen ondernemers in economie naar laagste peil in 2,5 jaar Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweenhalf jaar bereikt.  Ondernemers zagen in juli vooral minder orders binnenkomen",Vertrouwen ondernemers in economie naar laagste <extra_id_0> jaar Het vertrouwen van Nederlandse ondernemers in de economie heeft <extra_id_1> in <extra_id_2> zagen in juli vooral minder orders binnenkomen,"['peil in 2,5', 'het laagste niveau', 'tweenhalf jaar bereikt. Ondernemers']",10,30.0,1
NRC-avond 100 jaar Bauhaus: invloeden en mythes Naar aanleiding van de tentoonstelling nederland  bauhaus,NRC-avond 100 jaar <extra_id_0> Naar aanleiding van de tentoonstelling nederland bauhaus,['Bauhaus: invloeden en mythes'],4,30.0,1
"Participatiesamenleving.  Nee, de oude verzorgingsstaat De troonrede klinkt als van Mars, maar komt neer op de oude Venus","Participatiesamenleving. Nee, de oude verzorgingsstaat De troonrede klinkt als van <extra_id_0> komt neer <extra_id_1> Venus","['Mars, maar', 'op de oude']",5,30.0,1
