Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq163-0,large,". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de computer, blauw flikkerend licht op hun gezicht, de ogen aan het scherm gekleefd.",". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de computer, blauw <extra_id_0> gezicht, de ogen aan het scherm gekleefd.",". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de computer, blauw en gezicht, de ogen aan het scherm gekleefd.",['flikkerend licht op hun'],['en'],4,6,[0.9130434782608695],0.91
seq164-0,large,"Amsterdam, Joods Historisch Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De Blauwe Schuit, voorstudies van Hendrik Werkman (1882-1945) v","Amsterdam, Joods Historisch Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De Blauwe Schuit, voorstudies <extra_id_0> v","Amsterdam, Joods Historisch Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De Blauwe Schuit, voorstudies van v",['van Hendrik Werkman (1882-1945)'],['van'],4,6,[0.9032258064516129],0.9
seq165-0,large,"Blik test autos, signaleert opvallende autozaken en doet daarvan elke twee weken verslag. Vandaag de","Blik test autos, signaleert opvallende autozaken en doet <extra_id_0> twee weken verslag. Vandaag de","Blik test autos, signaleert opvallende autozaken en doet een twee weken verslag. Vandaag de",['daarvan elke'],['een'],2,6,[0.9166666666666666],0.92
seq166-0,large,voorstelling uit 2004. Het doorleefde danserslichaam van Jacob Flier en de jonge mimespeelster Schweigman ontmoeten elkaar op muziek van,<extra_id_0> Het doorleefde danserslichaam van Jacob Flier en de jonge mimespeelster Schweigman ontmoeten elkaar op muziek van,Het doorleefde danserslichaam van Jacob Flier en de jonge mimespeelster Schweigman ontmoeten elkaar op muziek van,['voorstelling uit 2004.'],[''],3,6,[1.0],1.0
seq167-0,large,De vraag lijkt simpel: wilt u dat Nederland een online-surveillancestaat wordt? Maar zo simpel is het niet.,De vraag lijkt simpel: wilt u dat Nederland <extra_id_0> Maar zo simpel is het niet.,De vraag lijkt simpel: wilt u dat Nederland hebt? Maar zo simpel is het niet.,['een online-surveillancestaat wordt?'],['hebt?'],3,6,[0.9142857142857143],0.91
seq168-0,large,". Bonnefantenmuseum: Rondom Drer schetst met vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de Renaissance waarin tekenaar en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;",". Bonnefantenmuseum: <extra_id_0> vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de Renaissance waarin tekenaar en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;",". Bonnefantenmuseum: Met vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de Renaissance waarin tekenaar en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;",['Rondom Drer schetst met'],['Met'],5,6,[0.9130434782608695],0.91
seq169-0,large,"(David Fincher). De maker van Se7en en Fight Club richt zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen die hem proberen te ontmaskeren.","(David Fincher). <extra_id_0> en Fight Club richt zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen die hem proberen te ontmaskeren.","(David Fincher). Fight Night en Fight Club richt zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen die hem proberen te ontmaskeren.",['De maker van Se7en'],['Fight Night'],5,6,[0.9444444444444444],0.94
seq170-0,large,r De rubriek Beeldvormers onderzoekt hoe een foto onze kijk op de werkelijkheid bepaalt. Deze week:,r De rubriek Beeldvormers onderzoekt hoe een foto onze <extra_id_0> de werkelijkheid bepaalt. Deze week:,r De rubriek Beeldvormers onderzoekt hoe een foto onze aan de werkelijkheid bepaalt. Deze week:,['kijk op'],['aan'],2,6,[1.0],1.0
seq171-0,large,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een","Wat kwam er de laatste <extra_id_0> moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een","Wat kwam er de laatste en moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een",['dagen weer voor'],['en'],3,6,[0.8666666666666667],0.87
seq172-0,large,"London to Brighton (Paul Andrew Williams). Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de prostitutie werken. Ook is er nog een pedofiele slechterik. (in","London to <extra_id_0> Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de <extra_id_1> is er nog een pedofiele slechterik. (in","London to London. Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de film is er nog een pedofiele slechterik. (in","['Brighton (Paul Andrew Williams).', 'prostitutie werken. Ook']","['London.', 'film']",7,6,"[0.875, 0.9565217391304348]",0.92
seq173-0,large,Wekelijks selecteert de Volkskrant nieuwe films die u volgens de filmrecensenten niet mag missen. En,Wekelijks selecteert de Volkskrant nieuwe films die u volgens de filmrecensenten <extra_id_0> missen. En,Wekelijks selecteert de Volkskrant nieuwe films die u volgens de filmrecensenten kan missen. En,['niet mag'],['kan'],2,6,[0.875],0.88
seq174-0,large,Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij een boek. Vandaag aflevering,Arjan Peters <extra_id_0> en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij een boek. Vandaag aflevering,Arjan Peters en en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij een boek. Vandaag aflevering,['volgt het WK Voetbal'],['en'],4,6,[0.95],0.95
seq175-0,large,"In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en op internet. Deze week","In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en <extra_id_0> week","In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en kunstenaars. This week",['op internet. Deze'],['kunstenaars. This'],3,6,[0.8235294117647058],0.82
seq176-0,large,"Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? En hoe moeten we ernaar kijken?","Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke <extra_id_0> hoe moeten we ernaar kijken?","Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke en hoe moeten we ernaar kijken?",['cijfers zijn belangrijk? En'],['en'],4,6,[0.9259259259259259],0.93
seq177-0,large,"The odd couple, komedie van Neil Simon, vertaald door Peter Lusse en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","The odd couple, komedie van <extra_id_0> Peter Lusse en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","The odd couple, komedie van auteur Peter Lusse en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","['Neil Simon', 'vertaald door']",['auteur'],4,6,[1.0],1.0
seq178-0,large,muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de Baan (regie) met in de hoofdrollen,muzikale theatershow over <extra_id_0> Ramses Shaffy van Dick van den Heuvel (script) en Peter de Baan (regie) met in de hoofdrollen,muzikale theatershow over de afgelopen Ramses Shaffy van Dick van den Heuvel (script) en Peter de Baan (regie) met in de hoofdrollen,['het leven van'],['de afgelopen'],3,6,[0.6923076923076923],0.69
seq179-0,large,"Of je nu thuisblijft of zin hebt om eropuit te gaan, wij selecteren de beste tips voor het weekend van",Of je nu thuisblijft of zin hebt om eropuit te <extra_id_0> de beste tips voor het weekend van,"Of je nu thuisblijft of zin hebt om eropuit te komen, de beste tips voor het weekend van","['gaan', 'wij selecteren']","['komen,']",3,6,[0.8333333333333334],0.83
seq180-0,large,"Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer (1608/9-1651). Rembrandts tegenpool,","Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer <extra_id_0> tegenpool,","Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer tegenpool,",['(1608/9-1651). Rembrandts'],[''],2,6,[1.0],1.0
seq181-0,large,"e Woestyne (1881-1947) en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.",e Woestyne (1881-1947) en Valerius de <extra_id_0> t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.,e Woestyne (1881-1947) en Valerius de Vries (1881-1947). t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.,"['Saedeleer (1867-1941),']",['Vries (1881-1947).'],2,6,[0.5454545454545454],0.55
seq182-0,large,"; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume Bijl, The Cracking Art Group, Wolfgang Nestler","; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van <extra_id_0> Cracking Art Group, Wolfgang Nestler","; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van The Cracking Art Group, Wolfgang Nestler","['Guillaume Bijl', 'The']",['The'],3,6,[0.9285714285714286],0.93
seq183-0,large,"video-installaties, fotos en sculpturen van 19 kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand","video-installaties, fotos en <extra_id_0> 19 kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand","video-installaties, fotos en kunstwerken van 19 kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand",['sculpturen van'],['kunstwerken van'],2,6,[0.4666666666666667],0.47
seq184-0,large,"Nu de gemeenten meer te zeggen krijgen, worden ook de verschillen groter. Een korte serie. Aflevering","Nu de gemeenten meer <extra_id_0> krijgen, worden ook de verschillen groter. Een korte serie. Aflevering","Nu de gemeenten meer te krijgen, worden ook de verschillen groter. Een korte serie. Aflevering",['te zeggen'],['te'],2,6,[0.7777777777777778],0.78
seq185-0,large,naar de gelijknamige roman van David Garnett over de kunst van het liefhebben en het liefhebben van de kunst.,naar de gelijknamige roman van David <extra_id_0> kunst van het liefhebben en het liefhebben van de kunst.,naar de gelijknamige roman van David de kunst van het liefhebben en het liefhebben van de kunst.,['Garnett over de'],['de'],3,6,[0.8666666666666667],0.87
seq186-0,large,"Ingmar Bergman over de zin van theater en kunst in ons leven en in onze samenleving. Met Gijs Scholten van Aschat, Karina Smulders","Ingmar Bergman over de zin van theater en kunst in ons leven en in onze <extra_id_0> Scholten van Aschat, Karina Smulders","Ingmar Bergman over de zin van theater en kunst in ons leven en in onze kunst. Scholten van Aschat, Karina Smulders",['samenleving. Met Gijs'],['kunst.'],3,6,[0.9047619047619048],0.9
seq187-0,large,Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau Debatrix geeft iedere week een tip. Overtuigtip 1,Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau Debatrix geeft iedere week een <extra_id_0>,Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau Debatrix geeft iedere week een aanrader.,['tip. Overtuigtip 1'],['aanrader.'],3,6,[0.8888888888888888],0.89
seq188-0,large,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en minder geslaagde communicatiepogingen van merken en instanties.,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en <extra_id_0> van merken en instanties.,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en de aanrader van merken en instanties.,['minder geslaagde communicatiepogingen'],['de aanrader'],3,6,[0.7837837837837838],0.78
seq189-0,large,agelijks moet n minister uit het demissionaire kabinet-Rutte plaatsmaken voor een nieuwkomer (of zichzelf opvolgen). De politiek redacteuren van Volkskrant.nl werpen zich op als jury en zullen uit uw inzendingen de best onderbouwde keuze selecteren.,agelijks moet n minister uit het demissionaire kabinet-Rutte plaatsmaken voor <extra_id_0> opvolgen). De politiek redacteuren van Volkskrant.nl werpen zich op als jury en zullen uit uw inzendingen de best onderbouwde keuze selecteren.,agelijks moet n minister uit het demissionaire kabinet-Rutte plaatsmaken voor uw opvolgen). De politiek redacteuren van Volkskrant.nl werpen zich op als jury en zullen uit uw inzendingen de best onderbouwde keuze selecteren.,['een nieuwkomer (of zichzelf'],['uw'],5,6,[0.9259259259259259],0.93
seq190-0,large,",installaties, videoprojecties, sculpturen, schilderijen en tekeningen uit18 jaar Binnale in Istanbul, t/m 29 januari",",installaties, videoprojecties, sculpturen, schilderijen en tekeningen uit18 jaar Binnale in <extra_id_0> 29 januari",",installaties, videoprojecties, sculpturen, schilderijen en tekeningen uit18 jaar Binnale in het 29 januari","['Istanbul', 't/m']",['het'],2,6,[0.875],0.88
seq191-0,large,Het hoofd van de Turkse kiesraad heeft het ja-kamp zondagavond tot winnaar verklaard van het referendum over de grondwetswijziging.,Het <extra_id_0> Turkse kiesraad heeft het ja-kamp zondagavond tot winnaar verklaard van het referendum over de grondwetswijziging.,Het ja-kamp van de Turkse kiesraad heeft het ja-kamp zondagavond tot winnaar verklaard van het referendum over de grondwetswijziging.,['hoofd van de'],['ja-kamp van de'],3,6,[0.5],0.5
seq192-0,large,r In het nieuwe normaal spreekt Gijs Groenteman zijn gasten over hoe het ze daarin vergaat. Deze keer,r In <extra_id_0> spreekt Gijs Groenteman zijn gasten over hoe het ze daarin vergaat. Deze keer,r In deze keer spreekt Gijs Groenteman zijn gasten over hoe het ze daarin vergaat. Deze keer,['het nieuwe normaal'],['deze keer'],3,6,[0.7777777777777778],0.78
seq193-0,large,"Umoja, de Zuid-Afrikaanse musicalshow waarin 45 dansers, zangers en muzikanten een overzicht geven van de muziekgeschiedenis in Zuid-Afrika","Umoja, de Zuid-Afrikaanse musicalshow waarin 45 dansers, zangers <extra_id_0> overzicht geven van de muziekgeschiedenis in Zuid-Afrika","Umoja, de Zuid-Afrikaanse musicalshow waarin 45 dansers, zangers en overzicht geven van de muziekgeschiedenis in Zuid-Afrika",['en muzikanten een'],['en'],3,6,[0.8823529411764706],0.88
seq194-0,large,". Turks Fruit, met Antonie Kamerling en Jelka van Houten als liefdespaar, op muziek van Tekstra en Merkies.",". Turks Fruit, <extra_id_0> en Jelka van Houten als liefdespaar, op muziek van Tekstra en Merkies.",". Turks Fruit, Tekstra en Jelka van Houten als liefdespaar, op muziek van Tekstra en Merkies.",['met Antonie Kamerling'],['Tekstra'],3,6,[0.8571428571428571],0.86
seq195-0,large,"es. De verhalen en hun illustraties zitten boordevol aanwijzingen die u leiden naar een plaats in Nederland, waar een schat is verstopt","es. De verhalen en hun illustraties zitten boordevol aanwijzingen die u leiden <extra_id_0> in Nederland, waar een schat is verstopt","es. De verhalen en hun illustraties zitten boordevol aanwijzingen die u leiden kan op een schat in Nederland, waar een schat is verstopt",['naar een plaats'],['kan op een schat'],3,6,[0.5625],0.56
seq196-0,large,"Omdat ook de naoorlogse Nederlandse popcultuur een geschiedschrijving verdient: 100 voorwerpen uitgekozen, belicht en verklaard. Een lijst die lekker langzaam groeit. Aflevering","Omdat ook de naoorlogse Nederlandse popcultuur een geschiedschrijving <extra_id_0> uitgekozen, belicht en verklaard. Een lijst die lekker langzaam groeit. Aflevering","Omdat ook de naoorlogse Nederlandse popcultuur een geschiedschrijving heeft uitgekozen, belicht en verklaard. Een lijst die lekker langzaam groeit. Aflevering",['verdient: 100 voorwerpen'],['heeft'],3,6,[0.875],0.88
