Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
". <a href=""https://twitter.com/Politie_Adam?ref_src=twsrc%5Etfw"">@Politie_Adam</a> <a href=""https://t",". <a <extra_id_0> <a href=""https://t","['href=""https://twitter.com/Politie_Adam?ref_src=twsrc%5Etfw"">@Politie_Adam</a>']",1,25.0,7
"Nog een kleine twee weken en dan sluit de winterse transfermarkt alweer. Wie nog gaten moet dichten in de defensie of een goaltjesdief zoekt, moet stilaan haast maken. In TransferTalk houden we dagelijks alle geruchten en voltooide transfers bij.","Nog een kleine twee weken en dan sluit de winterse transfermarkt alweer. Wie nog gaten <extra_id_0> de defensie of een goaltjesdief zoekt, moet stilaan haast maken. In TransferTalk <extra_id_1> geruchten <extra_id_2> bij.","['moet dichten in', 'houden we dagelijks alle', 'en voltooide transfers']",10,25.0,7
"dagen... en dan zetten honderden Dordtenaren zich voor het vijfde jaar op rij in voor het goede doel, tijdens de Swim to Fight Cancer. AD De Dordtenaar telt af naar de eerste lustrumeditie van het evenement en stelt deelnemers vijf vragen. Vandaag:",dagen... en dan <extra_id_0> zich voor het vijfde jaar op rij in voor <extra_id_1> tijdens de <extra_id_2> AD De Dordtenaar telt af naar de eerste lustrumeditie van het evenement en stelt deelnemers vijf vragen. Vandaag:,"['zetten honderden Dordtenaren', 'het goede doel,', 'Swim to Fight Cancer.']",10,25.0,7
"Volkert van der Graaf, de moordenaar van Pim Fortuyn, is niet gemigreerd en leeft nog gewoon in Apeldoorn en Harderwijk. Hij lijkt ook geen concreet plan te hebben om naar het buitenland te vertrekken. Dat blijkt uit informatie van het Openbaar Ministerie en gesprekken die de Stentor de afgelopen maanden voerde met bekenden van Van der Graaf.","Volkert van der Graaf, de moordenaar van Pim Fortuyn, is <extra_id_0> leeft nog gewoon in Apeldoorn en Harderwijk. Hij lijkt ook geen concreet <extra_id_1> om naar het buitenland te vertrekken. Dat blijkt uit informatie van het Openbaar Ministerie en gesprekken die de <extra_id_2> maanden <extra_id_3> van Van <extra_id_4>","['niet gemigreerd en', 'plan te hebben', 'Stentor de afgelopen', 'voerde met bekenden', 'der Graaf.']",14,25.0,7
Rob Acket (foto) en Marion van der Voort (tekst) spreken Amersfoorters die bekend zijn van hun jarenlange werk in de horeca. Vandaag:,Rob Acket (foto) en Marion <extra_id_0> (tekst) spreken Amersfoorters die bekend zijn van hun jarenlange werk <extra_id_1> Vandaag:,"['van der Voort', 'in de horeca.']",6,25.0,7
De transferperiode in is in volle gang en dus regent het nieuwtjes over spelers die hun contract verlengen of juist wisselen van club. Mis niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode <extra_id_0> volle gang en dus regent het nieuwtjes over spelers die hun contract verlengen of juist wisselen <extra_id_1> niets van alle geruchten en voltooide transfers in onze <extra_id_2>,"['in is in', 'van club. Mis', 'dagelijkse rubriek TransferTalk.']",9,25.0,7
Met behulp van de statistieken van Opta blikken we elke week vooruit op de speelronde in de eredivisie.,Met behulp van de statistieken van Opta blikken we elke week vooruit <extra_id_0> de eredivisie.,['op de speelronde in'],4,25.0,7
"In Engeland en Itali zit het transfergeweld erop, maar de rest van Europa kan nog tot en met 31 augustus handelen. Mis in onze rubriek TransferTalk niets van alle geruchten en voltooide transfers.","In Engeland en Itali zit het transfergeweld erop, maar de rest <extra_id_0> nog tot en <extra_id_1> augustus handelen. Mis in onze rubriek <extra_id_2> alle geruchten en voltooide transfers.","['van Europa kan', 'met 31', 'TransferTalk niets van']",8,25.0,7
"Een kwart van de coronapatinten die in het ziekenhuis belandt, heeft diabetes. Dat blijkt uit een studie onder de eerste honderd patinten in het Elisabeth-Tweesteden Ziekenhuis in Tilburg.","Een <extra_id_0> coronapatinten die in het ziekenhuis belandt, heeft diabetes. Dat blijkt uit een studie <extra_id_1> patinten in het Elisabeth-Tweesteden Ziekenhuis in Tilburg.","['kwart van de', 'onder de eerste honderd']",7,25.0,7
"Hij komt, hij komt, de lieve goede Sint. De goedheiligman en zijn Pieten kwamen aan in Nederland. Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten zaterdag ook een bezoekje aan Rivierenland. AD Rivierenland verzamelde de leukste sinterklaasfotos uit de regio.","Hij komt, <extra_id_0> lieve goede Sint. De goedheiligman en zijn Pieten kwamen aan in Nederland. Na een lange reis vanuit <extra_id_1> Sinterklaas en zijn Pieten zaterdag ook <extra_id_2> Rivierenland. AD Rivierenland verzamelde <extra_id_3> uit de regio.","['hij komt, de', 'Spanje brachten', 'een bezoekje aan', 'de leukste sinterklaasfotos']",11,25.0,7
", die onderdeel was van een trouwstoet, is vannacht in botsing geraakt met een busje op de kruising van de Pettendijk",", die onderdeel was van <extra_id_0> vannacht in botsing geraakt met <extra_id_1> op de kruising van de Pettendijk","['een trouwstoet, is', 'een busje']",5,25.0,7
"de Zeeuwse band de single Het is al laat toch, als voorbode van een compleet album in de eigen taal. Dat verschijnt later dit jaar.","de Zeeuwse band de single Het is al laat toch, als voorbode van een compleet album in de <extra_id_0> verschijnt <extra_id_1>","['eigen taal. Dat', 'later dit jaar.']",6,25.0,7
"Levend gevonden, krabbelen vrienden van Amanda Eller haastig op de vermissingsposters die overal op het Hawaaanse eiland Maui voor haar zijn opgehangen. De wandelaarster verdween ruim twee weken geleden spoorloos, nadat ze eropuit trok in bosreservaat Makawao. Familie en vrienden kunnen na weken zoeken opgelucht ademhalen. Amanda werd gisteren levend gespot door de bemanning van een helikopter.","Levend gevonden, krabbelen vrienden van Amanda Eller haastig op de vermissingsposters die overal op het Hawaaanse <extra_id_0> voor haar zijn opgehangen. De wandelaarster verdween ruim twee weken geleden spoorloos, nadat <extra_id_1> in bosreservaat Makawao. <extra_id_2> kunnen <extra_id_3> opgelucht ademhalen. Amanda werd gisteren levend gespot door <extra_id_4> een helikopter.","['eiland Maui', 'ze eropuit trok', 'Familie en vrienden', 'na weken zoeken', 'de bemanning van']",14,25.0,7
2020 Gedragspsycholoog Chantal van der Leest bekijkt onze gedragingen op de werkvloer: wie of wat bepaalt onze dagelijkse beslissingen? Vandaag:,2020 Gedragspsycholoog Chantal van <extra_id_0> bekijkt onze gedragingen <extra_id_1> wie of wat bepaalt onze dagelijkse beslissingen? Vandaag:,"['der Leest', 'op de werkvloer:']",5,25.0,7
"<a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a>  <a href=""https://twitter.com/hashtag/CanadianGP?src=hash&ref_src=twsrc%5Etfw"">#CanadianGP</a> <a href=""https://t.co/","<extra_id_0> <a href=""https://twitter.com/hashtag/CanadianGP?src=hash&ref_src=twsrc%5Etfw"">#CanadianGP</a> <a href=""https://t.co/","['<a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a>']",2,25.0,7
Ook de redactie van AD Groene Hart werkt zoveel mogelijk vanuit huis vanwege het coronavirus. Op deze plek vertellen we hoe we daarmee omgaan.,Ook de redactie van AD Groene Hart werkt zoveel mogelijk <extra_id_0> het coronavirus. Op deze plek vertellen <extra_id_1> daarmee omgaan.,"['vanuit huis vanwege', 'we hoe we']",6,25.0,6
Een vrachtwagen is woensdagochtend gekanteld op de Diefdijk tussen Leerdam en Schoonrewoerd en vervolgens van de dijk gegleden. De chauffeur,Een vrachtwagen is woensdagochtend gekanteld <extra_id_0> tussen <extra_id_1> Schoonrewoerd en vervolgens van de dijk gegleden. De chauffeur,"['op de Diefdijk', 'Leerdam en']",5,25.0,6
Redacteuren Priscilla van Agteren en Marcel Potters blikken elke week terug op het Rotterdam van vroeger aan de hand van een foto uit de oude doos. Deze week,Redacteuren Priscilla van Agteren en Marcel Potters blikken elke week terug op het Rotterdam van <extra_id_0> van een foto uit de oude <extra_id_1>,"['vroeger aan de hand', 'doos. Deze week']",7,25.0,6
land kent in het afgelopen jaar een grotere verscheidenheid aan namen die ouders hun pasgeboren babys meegeven.,land kent in het afgelopen jaar <extra_id_0> namen die ouders hun pasgeboren babys meegeven.,['een grotere verscheidenheid aan'],4,25.0,6
De Wereldgezondheidsorganisatie (WHO) heeft opnieuw een recordaantal nieuwe besmettingen met het coronavirus gemeld. In 24 uur tijd werden wereldwijd 230.370 nieuwe gevallen geregistreerd.,De Wereldgezondheidsorganisatie (WHO) heeft opnieuw een recordaantal nieuwe besmettingen met het coronavirus gemeld. In 24 uur <extra_id_0> 230.370 <extra_id_1>,"['tijd werden wereldwijd', 'nieuwe gevallen geregistreerd.']",6,25.0,6
"Een magere voldoende, een schrale 6,1. Opnieuw heeft Goud, het restaurant van de bekende Rotterdamse tv-personality Herman den Blijker, een","Een magere voldoende, een schrale 6,1. Opnieuw heeft Goud, het restaurant van de bekende <extra_id_0> den <extra_id_1>","['Rotterdamse tv-personality Herman', 'Blijker, een']",5,25.0,6
"Een taboedoorbrekend gezinspakket over de dood. Klinkt best heftig, maar Tor-is-dood is een soort familiespel.","Een <extra_id_0> dood. Klinkt best heftig, maar Tor-is-dood is een soort familiespel.",['taboedoorbrekend gezinspakket over de'],4,25.0,6
n. De betrokkenheid van de kiezers bij deze vervroegde verkiezingen voor het presidentschap en het parlement is enorm.,n. De betrokkenheid van de kiezers bij deze vervroegde verkiezingen <extra_id_0> het parlement is enorm.,['voor het presidentschap en'],4,25.0,6
"Elke week recenseert het AD een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","Elke week recenseert het AD een van de vele restaurants in de <extra_id_0> beoordeelt het restaurant aan de hand van het <extra_id_1> nagerecht, de bediening, sfeer en <extra_id_2> eet hij bij","['provincie Utrecht. Marco Bosmans', 'voor-, hoofd- en', 'prijs-kwaliteit. Deze week']",10,25.0,6
"Langdurig naar een smartphone, computer of iPad kijken, en dat doen veel thuiswerkers momenteel, is funest voor de ogen. Daarnaast raken ook steeds meer kinderen bijziend. Zij kunnen zelfs blind worden, waarschuwt oogarts Caroline Klaver.","Langdurig <extra_id_0> computer of iPad kijken, en dat doen veel thuiswerkers momenteel, is funest voor de ogen. Daarnaast <extra_id_1> meer kinderen bijziend. Zij kunnen zelfs blind <extra_id_2> Caroline Klaver.","['naar een smartphone,', 'raken ook steeds', 'worden, waarschuwt oogarts']",9,25.0,6
"Op datingapp Tinder ging een waarschuwing rond: was je handen, draag handgel bij je, raak je gezicht niet aan, houd afstand in het openbaar. Nu musea, bioscopen en horeca hun deuren hebben gesloten, wordt het ontmoeten van nieuwe mensen lastig. Hoe kunnen we nog daten in tijden van corona?","Op datingapp Tinder ging een waarschuwing rond: <extra_id_0> draag handgel bij je, raak je <extra_id_1> houd afstand in het openbaar. Nu musea, bioscopen en horeca hun deuren <extra_id_2> het ontmoeten van nieuwe mensen lastig. Hoe <extra_id_3> daten in tijden van corona?","['was je handen,', 'gezicht niet aan,', 'hebben gesloten, wordt', 'kunnen we nog']",12,25.0,6
Het zijn gekke tijden om je middelbare schoolperiode af te ronden. Vanwege de coronacrisis ziet het eindexamen er voor scholieren anders uit dan normaal.,<extra_id_0> tijden om je middelbare schoolperiode af te ronden. <extra_id_1> ziet het eindexamen er voor scholieren anders uit dan normaal.,"['Het zijn gekke', 'Vanwege de coronacrisis']",6,25.0,6
"De PvdA is de grootste partij geworden bij de Europese verkiezingen. De partij van eurocommissaris Frans Timmermans krijgt 5 van de 26 Nederlandse zetels in het Europees parlement, zo voorspelt Ipsos in een exitpoll.","De PvdA is de <extra_id_0> bij de Europese verkiezingen. De partij van eurocommissaris Frans Timmermans krijgt 5 van de 26 Nederlandse zetels in het Europees parlement, <extra_id_1> Ipsos <extra_id_2>","['grootste partij geworden', 'zo voorspelt', 'in een exitpoll.']",8,25.0,6
Van de straatFotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand tegen het lijf. Deze week is dat,Van de straatFotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand <extra_id_0> lijf. Deze <extra_id_1>,"['tegen het', 'week is dat']",5,25.0,6
. Het eerste lijsttrekkersdebat voor de Eerste Kamer werd daardoor een uitwisseling van partijstandpunten.,. Het eerste lijsttrekkersdebat voor de Eerste <extra_id_0> uitwisseling van partijstandpunten.,['Kamer werd daardoor een'],4,25.0,6
"Utrecht groeit, en hard ook. Tot 2035 komen er 20 procent meer Utrechters bij. Marieke Dubbelman neemt wekelijks de stand van de groei op. Deze week","Utrecht groeit, en hard ook. <extra_id_0> er <extra_id_1> Utrechters bij. Marieke Dubbelman neemt wekelijks de stand van de groei op. Deze week","['Tot 2035 komen', '20 procent meer']",6,25.0,6
"De zware jongens halen de voorpaginas, de boefjes niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak. 1","<extra_id_0> jongens halen de voorpaginas, de boefjes niet. Serena Hofman doet elke week verslag <extra_id_1> rechtszaak. 1","['De zware', 'van een doodnormale']",5,25.0,6
In aanloop naar het 75ste bevrijdingsjaar brengt het AD Rotterdams Dagblad tot begin mei de oorlogsjaren op Voorne-Putten in beeld.,In aanloop naar het 75ste bevrijdingsjaar brengt het AD Rotterdams Dagblad tot <extra_id_0> oorlogsjaren op <extra_id_1> beeld.,"['begin mei de', 'Voorne-Putten in']",5,25.0,6
". <a href=""https://twitter.com/hashtag/AD?src=hash&amp;ref_src=twsrc%5Etfw"">#AD</a> <a href=""https://t",". <extra_id_0> href=""https://twitter.com/hashtag/AD?src=hash&amp;ref_src=twsrc%5Etfw"">#AD</a> <a href=""https://t",['<a'],1,25.0,6
00. Het Rode Kruis heeft inmiddels gironummer 7244 geopend waarop geld wordt ingezameld om verspreiding van het coronavirus tegen te gaan. Ook vandaag houden we je op de hoogte via een live-blog. Een verslag van afgelopen dagen lees je hier terug.,00. Het Rode Kruis heeft inmiddels gironummer 7244 geopend waarop geld wordt ingezameld om verspreiding van het coronavirus tegen te gaan. Ook vandaag <extra_id_0> op <extra_id_1> live-blog. Een verslag van afgelopen dagen lees <extra_id_2>,"['houden we je', 'de hoogte via een', 'je hier terug.']",10,25.0,6
"Op bedrijventerrein Middelland in Woerden werd afgelopen week liefst drie keer ingebroken. Bij de laatste inbraak, afgelopen nacht, werd bij Vluchtelingensteunpunt Groene Hart niet alleen computerapparatuur meegenomen, maar ook voor duizenden euro's aan schade aangericht.","Op bedrijventerrein Middelland in Woerden werd afgelopen week <extra_id_0> ingebroken. Bij de laatste inbraak, afgelopen nacht, <extra_id_1> Groene Hart niet alleen computerapparatuur meegenomen, maar <extra_id_2> euro's aan schade aangericht.","['liefst drie keer', 'werd bij Vluchtelingensteunpunt', 'ook voor duizenden']",9,25.0,6
Het Zuid-Koreaanse Pyeongchang is vanaf 8 februari gastheer van de Olympische Winterspelen. Dit is het programma tot en met de sluitingsceremonie op zondag 25 februari. De genoemde tijden zijn aan te passen naar je eigen tijdzone. Het kan even duren voordat de widget is geladen.,Het Zuid-Koreaanse Pyeongchang is vanaf 8 februari gastheer van de Olympische Winterspelen. Dit is het programma tot en met de sluitingsceremonie <extra_id_0> februari. De genoemde tijden zijn aan te <extra_id_1> je eigen <extra_id_2> even duren <extra_id_3> is geladen.,"['op zondag 25', 'passen naar', 'tijdzone. Het kan', 'voordat de widget']",11,25.0,6
"Het AD houdt tot en met zaterdag de Week van het Amateurvoetbal. Uw krant besteedt de komende dagen ng meer aandacht aan de populairste sport van Nederland, met speciaal oog voor de onmisbare vrijwilliger. Vandaag:","Het AD houdt tot en <extra_id_0> Week van het Amateurvoetbal. Uw krant besteedt <extra_id_1> ng meer aandacht <extra_id_2> sport van Nederland, met speciaal oog voor de onmisbare vrijwilliger. Vandaag:","['met zaterdag de', 'de komende dagen', 'aan de populairste']",9,25.0,6
