Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"- NRC Mediavreters In Mediavreters vertellen mensen wat ze kijken, lezen, luisteren en liken. Deze","- NRC Mediavreters In Mediavreters vertellen mensen wat ze kijken, lezen, <extra_id_0>",['luisteren en liken. Deze'],4,25.0,6
"Voor de serie De standplaats kijkt een verslaggever langere tijd rond op n plek en beschrijft wat zich daar afspeelt. Dat geeft een beeld van Nederland, zijn bewoners en maatschappelijke ontwikkelingen. Deze keer staat","Voor de serie De standplaats kijkt een <extra_id_0> tijd rond op n plek en beschrijft wat zich daar afspeelt. Dat <extra_id_1> van Nederland, zijn bewoners <extra_id_2> Deze keer staat","['verslaggever langere', 'geeft een beeld', 'en maatschappelijke ontwikkelingen.']",8,25.0,6
"Europa, Nederland, Nieuwegein, 15-03-2006. Sint Antoniusziekenhuis Alantnatal, Een joint venture tussen het ziekenhuis en de geboortekliniek voor zorg op maat. Aparte ingang, eenpersoonskamers op de verloskunde afdeling, verloskundigen, aparte balie voor afspraken. Zorg, zorg verzekering, geboorte, zwanger, zwangerschap, buik, onderzoek, echo, baby, moeder en kind. Foto Evelyne Jacq","Europa, Nederland, Nieuwegein, 15-03-2006. Sint Antoniusziekenhuis Alantnatal, Een joint venture tussen het <extra_id_0> geboortekliniek voor zorg op maat. <extra_id_1> op de verloskunde afdeling, verloskundigen, aparte balie voor <extra_id_2> verzekering, geboorte, zwanger, zwangerschap, <extra_id_3> baby, moeder en kind. Foto Evelyne Jacq","['ziekenhuis en de', 'Aparte ingang, eenpersoonskamers', 'afspraken. Zorg, zorg', 'buik, onderzoek, echo,']",12,25.0,6
", een reconstructie van zijn verzameling prenten, beelden en dieren. Jodenbreestraat 4, Amsterdam. Dag 10-17u",", een reconstructie van zijn verzameling <extra_id_0> Jodenbreestraat 4, Amsterdam. Dag 10-17u","['prenten, beelden en dieren.']",4,25.0,6
"Hollywood - Verkleed verleden, Hollywoodkostuums uit historische kostuumfilms vergezeld door mode uit",Hollywood - <extra_id_0> uit historische kostuumfilms vergezeld door mode uit,"['Verkleed verleden, Hollywoodkostuums']",3,25.0,6
1. d2-d4 Pg8-f6 2. c2-c4 g7-g6 3. Pb1-c3 d7-d5 4. Pg1-f3 Lf8-g7 5. Dd1-b3 d5xc4 6. Db3xc4 0-0 7. e2-e4,1. d2-d4 Pg8-f6 2. <extra_id_0> Pb1-c3 d7-d5 4. Pg1-f3 Lf8-g7 <extra_id_1> d5xc4 6. Db3xc4 0-0 7. e2-e4,"['c2-c4 g7-g6 3.', '5. Dd1-b3']",5,25.0,6
". Sean Connery en zijn Russische collega-astronomen, onder wie Natalie Wood, gebruiken elkaars geheime atoomwapens in een collectieve poging een fatale meteorietinslag te voorkomen.",". Sean Connery en zijn Russische collega-astronomen, onder wie Natalie Wood, gebruiken elkaars geheime atoomwapens in een <extra_id_0> fatale <extra_id_1>","['collectieve poging een', 'meteorietinslag te voorkomen.']",6,25.0,6
"dat de Nederlandse overheid meer moet doen om de uitstoot van broeikasgassen, waaronder CO2, te verminderen.",dat de Nederlandse overheid meer moet doen om de uitstoot <extra_id_0> te verminderen.,"['van broeikasgassen, waaronder CO2,']",4,25.0,6
". Liar Liar (Tom Shadyac, 1997, VS). Met Amerikaanse gezinsmoraal doordrenkt vehikel voor elastieken komiek Jim Carrey. Conform de wens van zijn verwaarloosde zoontje kan",. Liar Liar <extra_id_0> VS). Met Amerikaanse gezinsmoraal doordrenkt vehikel voor elastieken komiek Jim Carrey. Conform de wens van <extra_id_1> kan,"['(Tom Shadyac, 1997,', 'zijn verwaarloosde zoontje']",6,25.0,6
e thriller van eigen bodem portretteert Amsterdam als in een toeristenfolder. Zwakste schakel is het scenario over maniakale duiker die vanuit grachten slachtoffers maakt. Inspecteur Huub Stapel gaat op onderzoek uit. Ook met Monique van de Ven,e thriller van eigen bodem portretteert Amsterdam als in een toeristenfolder. Zwakste schakel is het scenario over maniakale duiker <extra_id_0> slachtoffers maakt. Inspecteur Huub Stapel <extra_id_1> uit. Ook met Monique <extra_id_2>,"['die vanuit grachten', 'gaat op onderzoek', 'van de Ven']",9,25.0,6
zit vol kleine grapjes en buigt zich vooral over de overspannen aandacht van de media voor ontwerpers.,zit vol kleine grapjes en buigt <extra_id_0> overspannen aandacht van de media voor ontwerpers.,['zich vooral over de'],4,25.0,6
"elk weekeinde twee levensbeschrijvingen van mensen die recent zijn overleden. Het kan gaan om bekende of onbekende mensen, uit binnen- of buitenland; om mensen die zich verdienstelijk hebben gemaakt voor de maatschappij of mensen die op een andere manier zijn opgevallen. Suggesties voor de rubriek zijn welkom op necrologie@nrc.nl.","elk weekeinde <extra_id_0> mensen die recent zijn overleden. Het kan gaan om bekende of onbekende mensen, uit binnen- <extra_id_1> mensen die zich verdienstelijk hebben gemaakt voor de maatschappij of mensen die op een andere <extra_id_2> Suggesties voor de rubriek <extra_id_3> necrologie@nrc.nl.","['twee levensbeschrijvingen van', 'of buitenland; om', 'manier zijn opgevallen.', 'zijn welkom op']",12,25.0,6
"s Nest (Milos Forman, 1975, VS). Onweerstaanbare succesverfilming van roman van Ken Kesey. Simulant Jack Nicholson activeert medepatinten tot verzet tegen repressie in psychiatrische inrichting. Oscars voor film, regie, scenario, Nicholson en","s Nest (Milos Forman, 1975, VS). Onweerstaanbare succesverfilming <extra_id_0> Ken Kesey. Simulant Jack Nicholson activeert medepatinten tot verzet tegen repressie <extra_id_1> inrichting. Oscars voor film, <extra_id_2> en","['van roman van', 'in psychiatrische', 'regie, scenario, Nicholson']",8,25.0,6
"De Gruyter, geschiedenis van een kruideniersimperium t/m 14 jan in het Noordbrabants Museum, Verwersstraat 41, Den Bosch. Di t/m vr 10-17u, za en zo 12-17u","De Gruyter, geschiedenis van <extra_id_0> 14 jan in het Noordbrabants Museum, Verwersstraat 41, Den Bosch. Di t/m vr 10-17u, za <extra_id_1>","['een kruideniersimperium t/m', 'en zo 12-17u']",6,25.0,6
succesvolste Amerikaanse films aller tijden is een grootscheepse pastiche van de goedkope avonturenfilm,succesvolste Amerikaanse films aller tijden is een grootscheepse pastiche <extra_id_0> avonturenfilm,['van de goedkope'],3,25.0,6
"ministers Wopke Hoekstra (Financin, CDA) en Cora van Nieuwenhuizen (Infrastructuur en Waterstaat, VVD)","<extra_id_0> (Financin, CDA) en Cora van Nieuwenhuizen (Infrastructuur en Waterstaat, VVD)",['ministers Wopke Hoekstra'],3,25.0,6
jaar geleden gentroduceerd door de Britse psycholoog Cliff Arnall. Aan de hand van een formule waarin,jaar geleden gentroduceerd door de Britse psycholoog <extra_id_0> hand van een formule waarin,['Cliff Arnall. Aan de'],4,25.0,6
weeskind en dochter van ongelukkige weduwnaar wisselen van rol en koppelen en passant Kirstie Alley en Steve Guttenberg.,weeskind <extra_id_0> weduwnaar wisselen van rol en koppelen en passant Kirstie Alley en Steve Guttenberg.,['en dochter van ongelukkige'],4,25.0,6
"zich tezamen en in vereniging met (een) ander(en), in het openbaar, mondeling, opzettelijk beledigend heeft uitgelaten over een groep mensen, te weten Marokkanen, wegens hun ras","zich tezamen en in vereniging met (een) ander(en), in het openbaar, <extra_id_0> heeft uitgelaten <extra_id_1> mensen, te weten Marokkanen, wegens hun ras","['mondeling, opzettelijk beledigend', 'over een groep']",6,25.0,6
Grimmig en fascinerend epos van Paul Thomas Anderson over een olieman in het begin van de twintigste eeuw die voortgedreven door hebzucht en haat een fortuin vergaart waarmee hij zich voorgoed van de rest van de mensheid hoopt te bevrijden.,Grimmig en fascinerend epos van Paul Thomas Anderson over een olieman in het begin <extra_id_0> die voortgedreven door hebzucht en haat een fortuin vergaart waarmee hij zich voorgoed <extra_id_1> van de mensheid <extra_id_2>,"['van de twintigste eeuw', 'van de rest', 'hoopt te bevrijden.']",10,25.0,6
"or Old Men Weergaloze moderne western van de Coen-broers, een revanche op de reeks middelmatige films die ze hiervoor maakten. In een grimmige woestijn op de grens van Texas en Mexico treft een Vietnam-veteraan een stapel lijken aan: bende-oorlog. Hij vindt","or Old Men Weergaloze moderne western van de Coen-broers, een revanche op de reeks middelmatige films die <extra_id_0> In een grimmige woestijn op de grens van Texas en Mexico <extra_id_1> stapel lijken aan: <extra_id_2>","['ze hiervoor maakten.', 'treft een Vietnam-veteraan een', 'bende-oorlog. Hij vindt']",10,25.0,6
e aflevering van een serie interviews met Nederlandse deelnemers aan de Olympische Spelen die een detail van hun sport belichten.,e <extra_id_0> een serie interviews met Nederlandse deelnemers aan de Olympische Spelen die <extra_id_1> hun sport belichten.,"['aflevering van', 'een detail van']",5,25.0,6
"Billy Elliot (Stephen Daldry, 2000, Engeland/Frankrijk). Ook in ons land succesrijk regiedebuut is een","<extra_id_0> 2000, Engeland/Frankrijk). Ook in ons land succesrijk regiedebuut is een","['Billy Elliot (Stephen Daldry,']",4,25.0,6
Het wordt tijd dat Wilders uitlegt hoe hij zijn strijd tegen de ondergang van Europa precies vorm wil geven,Het wordt <extra_id_0> uitlegt hoe hij zijn strijd tegen de ondergang van <extra_id_1> vorm wil geven,"['tijd dat Wilders', 'Europa precies']",5,25.0,6
 Deze zomer kruipen onze correspondenten in de rol van factchecker. Ze behandelen een groot misverstand over hun land. Vandaag:,Deze zomer kruipen onze correspondenten in de rol van factchecker. Ze behandelen <extra_id_0> misverstand <extra_id_1> Vandaag:,"['een groot', 'over hun land.']",5,25.0,6
"e. De ernstig verbrande patint Ralph Fiennes, over wie verpleegster Juliette Binoche zich ontfermt in een","e. De ernstig verbrande patint Ralph Fiennes, over wie <extra_id_0> ontfermt in een",['verpleegster Juliette Binoche zich'],4,25.0,6
een ambitieuze advocaat die onwetend zijn ziel verkocht aan een corrupt advocatenkantoor. Heerlijke rolbezetting,een ambitieuze advocaat die <extra_id_0> aan een corrupt advocatenkantoor. Heerlijke rolbezetting,['onwetend zijn ziel verkocht'],4,25.0,6
"' Studenten lenen steeds meer geld om rond te komen, zo werd onlangs bekend. Ook hebben ze meer moeite om die schuld af te lossen na hun studie. Hoe ziet het financile leven van studenten er anno 2004 uit?",' Studenten lenen steeds meer geld om rond te <extra_id_0> onlangs bekend. Ook hebben ze meer moeite om die schuld af te lossen <extra_id_1> Hoe ziet het financile leven <extra_id_2> 2004 uit?,"['komen, zo werd', 'na hun studie.', 'van studenten er anno']",10,25.0,6
De zomer is er ook om even stil te staan. Dat doen we elke zaterdag met twee aan elkaar gewaagde gasten die elkaar niet kennen maar elkaar veel te zeggen hebben. Een avond lang tafelen zij met twee journalisten,De zomer is er ook om even stil te <extra_id_0> elke zaterdag met twee aan elkaar gewaagde gasten die <extra_id_1> maar elkaar veel te zeggen hebben. Een avond lang tafelen zij <extra_id_2>,"['staan. Dat doen we', 'elkaar niet kennen', 'met twee journalisten']",10,25.0,6
"Allen die zich in Nederland bevinden, worden in gelijke gevallen gelijk behandeld. Discriminatie wegens godsdienst, levensovertuiging, politieke gezindheid, ras, geslacht of op welke grond dan ook, is niet toegestaan.","Allen die zich in Nederland bevinden, worden in gelijke gevallen gelijk behandeld. Discriminatie wegens <extra_id_0> ras, geslacht of op welke grond dan <extra_id_1> toegestaan.","['godsdienst, levensovertuiging, politieke gezindheid,', 'ook, is niet']",7,25.0,6
"Ongemak en lichte huiver, daar bleef ik toch mee zitten na een weekje euthanasienieuws uit pioniersland Nederland.","Ongemak en lichte huiver, daar <extra_id_0> zitten na een weekje euthanasienieuws uit pioniersland Nederland.",['bleef ik toch mee'],4,25.0,6
forceren bij zichzelf een tijdelijke hartstilstand om een kijkje te kunnen nemen in het hiernamaals.,forceren bij zichzelf een tijdelijke hartstilstand om een kijkje te kunnen <extra_id_0>,['nemen in het hiernamaals.'],4,25.0,6
"Het belangrijkste is dat jij door die schoorsteen kunt. De kleur van een piet, dat is maar bijzaak.",Het belangrijkste is dat jij door die schoorsteen kunt. De kleur <extra_id_0> is maar bijzaak.,"['van een piet, dat']",4,25.0,6
een bedrag van bijna 21 miljard euro uitstaan aan staatsobligaties van Griekenland en andere probleemlanden.,een bedrag van bijna 21 miljard euro <extra_id_0> Griekenland en andere probleemlanden.,['uitstaan aan staatsobligaties van'],4,25.0,6
"The Shining (Stanley Kubrick, 1980, VS). Perfectionistische griezelfilm van grootmeester Kubrick holt het genre danig uit. Roman van Stephen King is slechts aanleiding voor spel met de locatie (een verlaten superluxueus hotel) en de personages (een","The Shining (Stanley Kubrick, 1980, VS). Perfectionistische griezelfilm van grootmeester Kubrick holt het genre danig uit. Roman van <extra_id_0> slechts aanleiding voor spel met de locatie <extra_id_1> hotel) en <extra_id_2>","['Stephen King is', '(een verlaten superluxueus', 'de personages (een']",9,25.0,6
"een spectaculair, sardonisch spel met de paradoxen van Amerikaans militair heldendom. Fascistische beeldtaal doorspekt","een spectaculair, sardonisch spel met de paradoxen van Amerikaans militair <extra_id_0>",['heldendom. Fascistische beeldtaal doorspekt'],4,25.0,6
verplichten een alcoholslot in de auto te laten monteren: een startonderbreker met een blaaspijpje.,<extra_id_0> de auto te laten monteren: een startonderbreker met een blaaspijpje.,['verplichten een alcoholslot in'],4,25.0,6
"The Negotiator (F. Gary Gray, 1998, VS). Samuel L. Jackson is heerlijk als onderhandelaar in gijzelingszaken",The Negotiator (F. <extra_id_0> Samuel L. Jackson is heerlijk als onderhandelaar in gijzelingszaken,"['Gary Gray, 1998, VS).']",4,25.0,6
"87 zeer jonge kinderen te hebben misbruikt op de crches waar hij werkte, bij hem thuis of op oppasadressen.",87 zeer jonge kinderen te hebben <extra_id_0> crches waar <extra_id_1> bij hem thuis of op oppasadressen.,"['misbruikt op de', 'hij werkte,']",5,25.0,6
martlap was destijds al gedateerd. Studentenhuwelijk van Ryan O'Neal en Ali MacGraw krijgt te kampen met leukemie.,martlap was destijds <extra_id_0> Ryan O'Neal en Ali MacGraw krijgt te kampen met leukemie.,['al gedateerd. Studentenhuwelijk van'],4,25.0,6
"Vertelt de ware geschiedenis van Brandon Teena, een meisje dat als jongen door het leven ging en toen dat uitkwam door zijn twee beste vrienden werd vermoord. Debuterend regisseuse Kimberly Peirce maakte er een verdrietige liefdesgeschiedenis van, een Romy en Julia, die gedragen wordt door het uitmuntende spel van Hilary Swank als Brandon en Chlo Sevigny als zijn vriendin Lana, die beiden voor een Oscar werden genomineerd.","Vertelt de <extra_id_0> van Brandon Teena, een meisje dat als jongen door het leven ging en toen dat <extra_id_1> twee beste vrienden werd vermoord. Debuterend regisseuse Kimberly Peirce maakte er een verdrietige liefdesgeschiedenis van, een Romy en Julia, die gedragen wordt <extra_id_2> spel van Hilary Swank als <extra_id_3> Sevigny als <extra_id_4> die beiden <extra_id_5> werden genomineerd.","['ware geschiedenis', 'uitkwam door zijn', 'door het uitmuntende', 'Brandon en Chlo', 'zijn vriendin Lana,', 'voor een Oscar']",17,25.0,6
". Primal Fear (Gregory Hoblit, 1996, VS). Richard Gere als topadvocaat die schijnbaar hopeloze moordzaak aanneemt in rechtbankthriller die",". Primal Fear (Gregory Hoblit, 1996, VS). Richard Gere als <extra_id_0> hopeloze moordzaak aanneemt in <extra_id_1>","['topadvocaat die schijnbaar', 'rechtbankthriller die']",5,25.0,6
"In deze maandelijkse rubriek beschouwt Martijn Kleppe, onderzoeker aan de Erasmus Universiteit Rotterdam en gespecialiseerd in persfotografie, bepaalde foto-onderwerpen. Vandaag: de","In deze <extra_id_0> beschouwt Martijn Kleppe, onderzoeker aan de Erasmus Universiteit Rotterdam en gespecialiseerd in persfotografie, bepaalde <extra_id_1>","['maandelijkse rubriek', 'foto-onderwerpen. Vandaag: de']",5,25.0,6
"Face/Off (John Woo, 1997, VS). Derde Hollywoodfilm van Woo, de Hongkongse meester die zijn hyperbolische actiefilms laat lijken op sentimentele musicals.","Face/Off (John Woo, 1997, VS). Derde <extra_id_0> de Hongkongse meester die zijn hyperbolische actiefilms laat lijken op <extra_id_1>","['Hollywoodfilm van Woo,', 'sentimentele musicals.']",5,25.0,6
"s, onderdak vindt bij de Amish, een religieuze en volstrekt pacifistische sekte die iedere vorm van technologie van de hand wijst.","s, onderdak vindt bij de Amish, een religieuze en volstrekt pacifistische sekte die iedere vorm <extra_id_0> de <extra_id_1>","['van technologie van', 'hand wijst.']",5,25.0,6
Arjen van Veelen bekijkt elke vrijdag waar we ons deze week over opwonden op sociale media. Wat zegt dat over,Arjen van <extra_id_0> vrijdag waar we ons deze week over opwonden op sociale <extra_id_1> zegt dat over,"['Veelen bekijkt elke', 'media. Wat']",5,25.0,6
een boze film die nu eens grof en dan weer subtiel als komedie poseert en zonder mildheid maar met veel sentiment,een <extra_id_0> nu <extra_id_1> en dan weer subtiel als komedie poseert en zonder mildheid maar met veel sentiment,"['boze film die', 'eens grof']",5,25.0,6
